0 Deg Regular Run 5 2018-04-12
Time(s) Response(deg) LoadCell(N)
8.780000 0.584427 -2.023488
8.800000 0.618666 -2.023979
8.820000 0.651836 -2.027913
8.840000 0.681752 -2.030126
8.860000 0.708331 -2.030812
8.880000 0.734278 -2.031918
8.900000 0.756877 -2.036203
8.920000 0.778942 -2.035937
8.940000 0.798370 -2.030924
8.960000 0.813520 -2.032507
8.980000 0.824991 -2.032002
9.000000 0.831739 -2.032072
9.020000 0.835993 -2.033949
9.040000 0.836773 -2.035055
9.060000 0.830845 -2.029188
9.080000 0.821706 -2.027731
9.100000 0.812482 -2.021528
9.120000 0.797498 -2.028684
9.140000 0.778291 -2.027507
9.160000 0.758050 -2.029958
9.180000 0.731497 -2.021640
9.200000 0.704227 -2.032871
9.220000 0.670919 -2.028306
9.240000 0.636254 -2.030042
9.260000 0.596123 -2.025197
9.280000 0.553797 -2.027843
9.300000 0.510835 -2.034201
9.320000 0.461661 -2.028068
9.340000 0.410739 -2.035083
9.360000 0.357312 -2.020156
9.380000 0.299882 -2.029328
9.400000 0.241021 -2.028488
9.420000 0.179113 -2.032213
9.440000 0.117610 -2.027157
9.460000 0.053395 -2.020282
9.480000 -0.011927 -2.021584
9.500000 -0.078432 -2.022186
9.520000 -0.145556 -2.024651
9.540000 -0.213641 -2.022690
9.560000 -0.279261 -2.029160
9.580000 -0.339713 -2.033921
9.600000 -0.398994 -2.024637
9.620000 -0.458548 -2.030952
9.640000 -0.516674 -2.032255
9.660000 -0.572191 -2.032591
9.680000 -0.624277 -2.027689
9.700000 -0.672536 -2.028039
9.720000 -0.717040 -2.036568
9.740000 -0.759699 -2.038360
9.760000 -0.798250 -2.033053
9.780000 -0.834228 -2.022536
9.800000 -0.865843 -2.032044
9.820000 -0.894812 -2.033095
9.840000 -0.916513 -2.027927
9.860000 -0.935346 -2.024091
9.880000 -0.946990 -2.031834
9.900000 -0.954702 -2.025379
9.920000 -0.958556 -2.031078
9.940000 -0.957251 -2.037338
9.960000 -0.950492 -2.028852
9.980000 -0.938851 -2.033445
10.000000 -0.920785 -2.032983
10.020000 -0.900190 -2.035265
10.040000 -0.872279 -2.033879
10.060000 -0.840156 -2.029202
10.080000 -0.805890 -2.027535
10.100000 -0.767204 -2.033501
10.120000 -0.723062 -2.033277
10.140000 -0.672966 -2.031162
10.160000 -0.618724 -2.031106
10.180000 -0.561511 -2.024119
10.200000 -0.498974 -2.021178
10.220000 -0.434418 -2.023180
10.240000 -0.366989 -2.036666
10.260000 -0.299104 -2.036568
10.280000 -0.228341 -2.034999
10.300000 -0.154015 -2.030938
10.320000 -0.078908 -2.038318
10.340000 -0.002757 -2.037842
10.360000 0.074901 -2.030140
10.380000 0.153065 -2.029468
10.400000 0.229893 -2.038276
10.420000 0.306707 -2.035881
10.440000 0.381662 -2.033669
10.460000 0.457342 -2.026989
10.480000 0.534932 -2.028908
10.500000 0.610134 -2.033613
10.520000 0.681605 -2.028838
10.540000 0.751002 -2.035713
10.560000 0.816563 -2.035615
10.580000 0.878401 -2.028530
10.600000 0.937940 -2.032227
10.620000 0.990217 -2.030532
10.640000 1.040723 -2.037058
10.660000 1.083674 -2.038738
10.680000 1.121221 -2.032465
10.700000 1.153486 -2.027031
10.720000 1.182929 -2.032969
10.740000 1.205218 -2.031596
10.760000 1.223973 -2.027157
10.780000 1.237098 -2.031120
10.800000 1.242595 -2.030938
10.820000 1.242894 -2.041679
10.840000 1.233596 -2.032647
10.860000 1.221946 -2.031540
10.880000 1.201015 -2.032465
10.900000 1.178935 -2.034845
10.920000 1.150954 -2.037674
10.940000 1.118518 -2.040587
10.960000 1.077420 -2.034579
10.980000 1.031175 -2.029370
11.000000 0.980812 -2.018923
11.020000 0.923257 -2.028978
11.040000 0.860740 -2.031946
11.060000 0.790597 -2.029874
11.080000 0.719933 -2.032885
11.100000 0.644920 -2.028586
11.120000 0.567671 -2.035349
11.140000 0.487159 -2.036526
11.160000 0.405478 -2.031092
11.180000 0.319928 -2.038038
11.200000 0.234565 -2.029300
11.220000 0.147150 -2.026961
11.240000 0.059954 -2.029636
11.260000 -0.026393 -2.035937
11.280000 -0.114217 -2.030560
11.300000 -0.203684 -2.032577
11.320000 -0.290906 -2.026023
11.340000 -0.376423 -2.025575
11.360000 -0.461187 -2.031106
11.380000 -0.544966 -2.026737
11.400000 -0.628370 -2.030364
11.420000 -0.707974 -2.026723
11.440000 -0.785152 -2.028025
11.460000 -0.857032 -2.028712
11.480000 -0.924159 -2.028446
11.500000 -0.986846 -2.026569
11.520000 -1.043464 -2.030098
11.540000 -1.097821 -2.028586
11.560000 -1.142336 -2.028502
11.580000 -1.183847 -2.028824
11.600000 -1.221096 -2.027479
11.620000 -1.249764 -2.029580
11.640000 -1.272528 -2.034369
11.660000 -1.288187 -2.022970
11.680000 -1.297594 -2.029076
11.700000 -1.299487 -2.024189
11.720000 -1.296042 -2.022410
11.740000 -1.286264 -2.025127
11.760000 -1.270958 -2.028039
11.780000 -1.245988 -2.028964
11.800000 -1.214334 -2.027717
11.820000 -1.179083 -2.026471
11.840000 -1.135106 -2.020926
11.860000 -1.085606 -2.030280
11.880000 -1.029376 -2.020870
11.900000 -0.969199 -2.023698
11.920000 -0.900988 -2.030056
11.940000 -0.830814 -2.025365
11.960000 -0.755576 -2.027955
11.980000 -0.679490 -2.024861
12.000000 -0.597367 -2.030518
12.020000 -0.514081 -2.026793
12.040000 -0.427496 -2.027857
12.060000 -0.340214 -2.026513
12.080000 -0.250624 -2.028418
12.100000 -0.158068 -2.034341
12.120000 -0.064109 -2.031330
12.140000 0.030334 -2.024945
12.160000 0.122394 -2.027367
12.180000 0.213552 -2.031176
12.200000 0.304726 -2.033669
12.220000 0.396271 -2.031988
12.240000 0.484609 -2.030994
12.260000 0.572484 -2.028376
12.280000 0.654673 -2.037478
12.300000 0.733272 -2.032899
12.320000 0.811072 -2.037324
12.340000 0.884603 -2.029188
12.360000 0.955674 -2.029846
12.380000 1.019550 -2.026443
12.400000 1.079982 -2.027031
12.420000 1.134049 -2.027409
12.440000 1.181717 -2.031778
12.460000 1.223337 -2.032395
12.480000 1.257790 -2.028782
12.500000 1.287048 -2.026051
12.520000 1.312721 -2.038598
12.540000 1.330517 -2.031386
12.560000 1.341215 -2.030210
12.580000 1.344675 -2.030056
12.600000 1.341288 -2.022480
12.620000 1.328232 -2.025267
12.640000 1.311294 -2.026247
12.660000 1.286456 -2.034705
12.680000 1.255761 -2.031176
12.700000 1.221013 -2.018825
12.720000 1.176144 -2.039298
12.740000 1.127232 -2.036610
12.760000 1.071754 -2.034943
12.780000 1.007528 -2.031344
12.800000 0.941801 -2.030840
12.820000 0.867856 -2.027059
12.840000 0.792243 -2.030504
12.860000 0.711381 -2.027381
12.880000 0.632032 -2.023376
12.900000 0.547771 -2.025603
12.920000 0.461404 -2.025113
12.940000 0.371949 -2.024833
12.960000 0.278000 -2.022018
12.980000 0.184111 -2.028208
13.000000 0.091745 -2.023152
13.020000 -0.002274 -2.018181
13.040000 -0.096741 -2.024133
13.060000 -0.190750 -2.033893
13.080000 -0.283000 -2.019651
13.100000 -0.371777 -2.027437
13.120000 -0.458142 -2.023698
13.140000 -0.543851 -2.022578
13.160000 -0.626227 -2.019609
13.180000 -0.705714 -2.023768
13.200000 -0.782028 -2.023726
13.220000 -0.856751 -2.023600
13.240000 -0.923126 -2.024903
13.260000 -0.985818 -2.020226
13.280000 -1.046094 -2.025701
13.300000 -1.096903 -2.028866
13.320000 -1.144957 -2.029328
13.340000 -1.188985 -2.029482
13.360000 -1.224905 -2.032759
13.380000 -1.256855 -2.027157
13.400000 -1.280555 -2.018811
13.420000 -1.298931 -2.022186
13.440000 -1.309073 -2.025715
13.460000 -1.312602 -2.032689
13.480000 -1.309992 -2.029300
13.500000 -1.302537 -2.027031
13.520000 -1.291268 -2.029790
13.540000 -1.268720 -2.024819
13.560000 -1.242684 -2.028838
13.580000 -1.209891 -2.033529
13.600000 -1.169642 -2.023824
13.620000 -1.125308 -2.028894
13.640000 -1.074444 -2.034803
13.660000 -1.018883 -2.044003
13.680000 -0.955361 -2.033039
13.700000 -0.891923 -2.028166
13.720000 -0.820290 -2.032731
13.740000 -0.749155 -2.026275
13.760000 -0.673584 -2.030980
13.780000 -0.594824 -2.030028
13.800000 -0.512912 -2.032170
13.820000 -0.431141 -2.027283
13.840000 -0.346808 -2.035489
13.860000 -0.259815 -2.030462
13.880000 -0.172052 -2.026723
13.900000 -0.083286 -2.026611
13.920000 0.006635 -2.029986
13.940000 0.097373 -2.034705
13.960000 0.188554 -2.024623
13.980000 0.277882 -2.034747
14.000000 0.365379 -2.030238
14.020000 0.449235 -2.032927
14.040000 0.532488 -2.028726
14.060000 0.610573 -2.037758
14.080000 0.686449 -2.035237
14.100000 0.761931 -2.027605
14.120000 0.832942 -2.033655
14.140000 0.902075 -2.031848
14.160000 0.966450 -2.029398
14.180000 1.025430 -2.029986
14.200000 1.082473 -2.024497
14.220000 1.129133 -2.028558
14.240000 1.174196 -2.032563
14.260000 1.211839 -2.025547
14.280000 1.243065 -2.031246
14.300000 1.269831 -2.031764
14.320000 1.290649 -2.026373
14.340000 1.307195 -2.022088
14.360000 1.318757 -2.020688
14.380000 1.322600 -2.019834
14.400000 1.318303 -2.027283
14.420000 1.307646 -2.024357
14.440000 1.290850 -2.024399
14.460000 1.269427 -2.029902
14.480000 1.242726 -2.037828
14.500000 1.207594 -2.021738
14.520000 1.170335 -2.025155
14.540000 1.120899 -2.031736
14.560000 1.068288 -2.027647
14.580000 1.010985 -2.031330
14.600000 0.946813 -2.031372
14.620000 0.880049 -2.022326
14.640000 0.809923 -2.018195
14.660000 0.737438 -2.030252
14.680000 0.659701 -2.029608
14.700000 0.580802 -2.025491
14.720000 0.499869 -2.028306
14.740000 0.415702 -2.028124
14.760000 0.327787 -2.027409
14.780000 0.237614 -2.026009
14.800000 0.145005 -2.032465
14.820000 0.052264 -2.027493
14.840000 -0.037415 -2.030826
14.860000 -0.127330 -2.034915
14.880000 -0.215553 -2.033277
14.900000 -0.303259 -2.023824
14.920000 -0.391261 -2.024791
14.940000 -0.475990 -2.020758
14.960000 -0.558684 -2.026443
14.980000 -0.639608 -2.029832
15.000000 -0.717489 -2.032843
15.020000 -0.793864 -2.027857
15.040000 -0.862547 -2.027017
15.060000 -0.930895 -2.028404
15.080000 -0.991603 -2.031162
15.100000 -1.047445 -2.032885
15.120000 -1.096905 -2.022116
15.140000 -1.142244 -2.022186
15.160000 -1.177813 -2.020114
15.180000 -1.212561 -2.023362
15.200000 -1.240475 -2.032339
15.220000 -1.257265 -2.025309
15.240000 -1.270611 -2.032156
15.260000 -1.278044 -2.026793
15.280000 -1.278843 -2.018433
15.300000 -1.273546 -2.027633
15.320000 -1.261266 -2.021444
15.340000 -1.244322 -2.031932
15.360000 -1.217967 -2.018111
15.380000 -1.185245 -2.024707
15.400000 -1.148210 -2.022088
15.420000 -1.101934 -2.018993
15.440000 -1.052386 -2.019077
15.460000 -0.996011 -2.025113
15.480000 -0.937639 -2.036161
15.500000 -0.869567 -2.028712
15.520000 -0.798898 -2.028712
15.540000 -0.723339 -2.021332
15.560000 -0.646885 -2.031694
15.580000 -0.566171 -2.030070
15.600000 -0.483779 -2.031260
15.620000 -0.396662 -2.026485
15.640000 -0.310142 -2.028180
15.660000 -0.222795 -2.024511
15.680000 -0.132220 -2.024357
15.700000 -0.039566 -2.031694
15.720000 0.050540 -2.028320
15.740000 0.142469 -2.031610
15.760000 0.233466 -2.031218
15.780000 0.323408 -2.028824
15.800000 0.412291 -2.038262
15.820000 0.499582 -2.025253
15.840000 0.585430 -2.030196
15.860000 0.667297 -2.028824
15.880000 0.746330 -2.029258
15.900000 0.821556 -2.037198
15.920000 0.895371 -2.027045
15.940000 0.964675 -2.026583
15.960000 1.031078 -2.026513
15.980000 1.089100 -2.024539
16.000000 1.145434 -2.039144
16.020000 1.195000 -2.026975
16.040000 1.234267 -2.030448
16.060000 1.273009 -2.030630
16.080000 1.301623 -2.024329
16.100000 1.326018 -2.033207
16.120000 1.346162 -2.029706
16.140000 1.359187 -2.033431
16.160000 1.364492 -2.029370
16.180000 1.362591 -2.032633
16.200000 1.355205 -2.032885
16.220000 1.339188 -2.031176
16.240000 1.318196 -2.031708
16.260000 1.291193 -2.033543
16.280000 1.259556 -2.030686
16.300000 1.221875 -2.035769
16.320000 1.175085 -2.031078
16.340000 1.125432 -2.024161
16.360000 1.065914 -2.029300
16.380000 1.004648 -2.035461
16.400000 0.937995 -2.024805
16.420000 0.865584 -2.031862
16.440000 0.790925 -2.028642
16.460000 0.713847 -2.025043
16.480000 0.635040 -2.018895
16.500000 0.549978 -2.028936
16.520000 0.460353 -2.031148
16.540000 0.373122 -2.030392
16.560000 0.283270 -2.029692
16.580000 0.192889 -2.027815
16.600000 0.102248 -2.028908
16.620000 0.010755 -2.037688
16.640000 -0.081446 -2.037086
16.660000 -0.175069 -2.034957
16.680000 -0.266493 -2.036876
16.700000 -0.355074 -2.034439
16.720000 -0.440787 -2.030336
16.740000 -0.524752 -2.029986
16.760000 -0.608211 -2.034439
16.780000 -0.688301 -2.036217
16.800000 -0.764410 -2.032899
16.820000 -0.837343 -2.030574
16.840000 -0.905950 -2.034061
16.860000 -0.969175 -2.036231
16.880000 -1.031586 -2.030490
16.900000 -1.084567 -2.042141
16.920000 -1.135346 -2.025715
16.940000 -1.178734 -2.025813
