0 Deg Regular Run 4 2018-04-12
Time(s) Response(deg) LoadCell(N)
4.180000 0.056833 -2.036386
4.200000 0.056068 -2.041777
4.220000 0.055049 -2.039620
4.240000 0.055122 -2.035041
4.260000 0.054891 -2.037296
4.280000 0.055329 -2.030658
4.300000 0.056157 -2.034565
4.320000 0.056591 -2.035321
4.340000 0.057057 -2.032647
4.360000 0.058632 -2.030952
4.380000 0.059207 -2.034509
4.400000 0.059333 -2.034397
4.420000 0.060996 -2.034761
4.440000 0.062960 -2.036021
4.460000 0.064593 -2.030910
4.480000 0.066772 -2.028446
4.500000 0.068472 -2.036554
4.520000 0.070263 -2.034761
4.540000 0.072084 -2.032451
4.560000 0.073759 -2.036119
4.580000 0.073691 -2.033907
4.600000 0.074946 -2.032661
4.620000 0.074939 -2.032213
4.640000 0.076238 -2.043611
4.660000 0.077491 -2.036357
4.680000 0.076717 -2.030602
4.700000 0.075869 -2.032170
4.720000 0.072598 -2.030784
4.740000 0.069359 -2.033277
4.760000 0.066555 -2.037828
4.780000 0.063379 -2.035657
4.800000 0.059598 -2.040432
4.820000 0.053766 -2.037478
4.840000 0.048344 -2.027297
4.860000 0.042784 -2.033389
4.880000 0.036740 -2.040559
4.900000 0.032095 -2.040516
4.920000 0.026771 -2.031638
4.940000 0.021000 -2.033879
4.960000 0.015786 -2.040867
4.980000 0.011761 -2.032283
5.000000 0.006236 -2.035349
5.020000 0.000888 -2.040951
5.040000 -0.002846 -2.043107
5.060000 -0.007337 -2.033165
5.080000 -0.012257 -2.038192
5.100000 -0.015383 -2.034425
5.120000 -0.018807 -2.034285
5.140000 -0.022037 -2.037268
5.160000 -0.026633 -2.044900
5.180000 -0.030155 -2.041427
5.200000 -0.033539 -2.048414
5.220000 -0.036317 -2.034579
5.240000 -0.038347 -2.043989
5.260000 -0.040836 -2.042337
5.280000 -0.043297 -2.047308
5.300000 -0.046452 -2.041343
5.320000 -0.048792 -2.034425
5.340000 -0.051360 -2.038304
5.360000 -0.052604 -2.036750
5.380000 -0.054306 -2.031484
5.400000 -0.055255 -2.043625
5.420000 -0.056136 -2.032058
5.440000 -0.057310 -2.033221
5.460000 -0.059907 -2.038654
5.480000 -0.062889 -2.042743
5.500000 -0.065397 -2.046720
5.520000 -0.067291 -2.032044
5.540000 -0.069081 -2.038444
5.560000 -0.071397 -2.034187
5.580000 -0.073548 -2.042127
5.600000 -0.075458 -2.039284
5.620000 -0.076700 -2.043233
5.640000 -0.077132 -2.035643
5.660000 -0.078209 -2.041399
5.680000 -0.078072 -2.043009
5.700000 -0.079054 -2.044115
5.720000 -0.080716 -2.032843
5.740000 -0.080198 -2.043513
5.760000 -0.080936 -2.037548
5.780000 -0.080410 -2.038486
5.800000 -0.080422 -2.035069
5.820000 -0.080021 -2.032227
5.840000 -0.079220 -2.034887
5.860000 -0.078887 -2.036315
5.880000 -0.077430 -2.037212
5.900000 -0.075761 -2.031722
5.920000 -0.075534 -2.032885
5.940000 -0.075397 -2.041707
5.960000 -0.075100 -2.039340
5.980000 -0.074035 -2.037702
6.000000 -0.073858 -2.038500
6.020000 -0.073147 -2.040811
6.040000 -0.073477 -2.038220
6.060000 -0.075146 -2.033319
6.080000 -0.074030 -2.044143
6.100000 -0.071398 -2.042743
6.120000 -0.068645 -2.037688
6.140000 -0.063623 -2.034677
6.160000 -0.058923 -2.035447
6.180000 -0.053523 -2.044760
6.200000 -0.048800 -2.038682
6.220000 -0.042850 -2.035937
6.240000 -0.036747 -2.030322
6.260000 -0.031960 -2.048064
6.280000 -0.026471 -2.040601
6.300000 -0.020721 -2.039802
6.320000 -0.014992 -2.043751
6.340000 -0.008634 -2.041399
6.360000 -0.002369 -2.037604
6.380000 0.004767 -2.046734
6.400000 0.011999 -2.036960
6.420000 0.018504 -2.032563
6.440000 0.025394 -2.039452
6.460000 0.031207 -2.035755
6.480000 0.037852 -2.040685
6.500000 0.043044 -2.038612
6.520000 0.048519 -2.039606
6.540000 0.055296 -2.039970
6.560000 0.060687 -2.038514
6.580000 0.067369 -2.039522
6.600000 0.072607 -2.039214
6.620000 0.078432 -2.035195
6.640000 0.084689 -2.038556
6.660000 0.090467 -2.036063
6.680000 0.095314 -2.036301
6.700000 0.098265 -2.042869
6.720000 0.102111 -2.038668
6.740000 0.104666 -2.037534
6.760000 0.106763 -2.032787
6.780000 0.106823 -2.032577
6.800000 0.106337 -2.030756
6.820000 0.106274 -2.032759
6.840000 0.106411 -2.034887
6.860000 0.108413 -2.033263
6.880000 0.112114 -2.038024
6.900000 0.114571 -2.032913
6.920000 0.113832 -2.043485
6.940000 0.114960 -2.038094
6.960000 0.112597 -2.036834
6.980000 0.110674 -2.034271
7.000000 0.107515 -2.035307
7.020000 0.104098 -2.035069
7.040000 0.099036 -2.038738
7.060000 0.091177 -2.035755
7.080000 0.085089 -2.038346
7.100000 0.078828 -2.036021
7.120000 0.071700 -2.033277
7.140000 0.065481 -2.040054
7.160000 0.056677 -2.042869
7.180000 0.048834 -2.031708
7.200000 0.040462 -2.039144
7.220000 0.031124 -2.035055
7.240000 0.022031 -2.045642
7.260000 0.011337 -2.042463
7.280000 0.001358 -2.043121
7.300000 -0.008782 -2.042631
7.320000 -0.018979 -2.045880
7.340000 -0.028700 -2.048736
7.360000 -0.038049 -2.046538
7.380000 -0.047861 -2.029818
7.400000 -0.057219 -2.038710
7.420000 -0.066458 -2.038766
7.440000 -0.076688 -2.041805
7.460000 -0.088014 -2.037702
7.480000 -0.098558 -2.038332
7.500000 -0.109171 -2.027157
7.520000 -0.118093 -2.036876
7.540000 -0.126857 -2.033669
7.560000 -0.136444 -2.033333
7.580000 -0.144493 -2.033823
7.600000 -0.150265 -2.031610
7.620000 -0.155080 -2.043695
7.640000 -0.159254 -2.041679
7.660000 -0.163267 -2.037296
7.680000 -0.166044 -2.037324
7.700000 -0.169958 -2.031820
7.720000 -0.173596 -2.038458
7.740000 -0.175491 -2.036554
7.760000 -0.178220 -2.033585
7.780000 -0.178992 -2.034509
7.800000 -0.178432 -2.028670
7.820000 -0.177761 -2.037590
7.840000 -0.176613 -2.025883
7.860000 -0.171945 -2.039956
7.880000 -0.165679 -2.032913
7.900000 -0.158490 -2.035657
7.920000 -0.149713 -2.035643
7.940000 -0.140024 -2.037688
7.960000 -0.131534 -2.038948
7.980000 -0.119444 -2.040755
8.000000 -0.108074 -2.033067
8.020000 -0.096723 -2.037828
8.040000 -0.081770 -2.038808
8.060000 -0.065944 -2.036960
8.080000 -0.050571 -2.042239
8.100000 -0.033351 -2.033669
8.120000 -0.016382 -2.036610
8.140000 0.001383 -2.035447
8.160000 0.018654 -2.030896
8.180000 0.035489 -2.031204
8.200000 0.053921 -2.035923
8.220000 0.072320 -2.032213
8.240000 0.092187 -2.039074
8.260000 0.113604 -2.036442
8.280000 0.135710 -2.036315
8.300000 0.158198 -2.037716
8.320000 0.180732 -2.027829
8.340000 0.202450 -2.029146
8.360000 0.222421 -2.034649
8.380000 0.244040 -2.037828
8.400000 0.264072 -2.038388
8.420000 0.283769 -2.033445
8.440000 0.301931 -2.035055
8.460000 0.321437 -2.034999
8.480000 0.339607 -2.042155
8.500000 0.355126 -2.029370
8.520000 0.371738 -2.037212
8.540000 0.385094 -2.043919
8.560000 0.396057 -2.034985
8.580000 0.408797 -2.042435
8.600000 0.419909 -2.035027
8.620000 0.429159 -2.032759
8.640000 0.434848 -2.038514
8.660000 0.441987 -2.034551
8.680000 0.442810 -2.041091
8.700000 0.442841 -2.041287
8.720000 0.440752 -2.035699
8.740000 0.436844 -2.043933
8.760000 0.430513 -2.038626
8.780000 0.423232 -2.038584
8.800000 0.413570 -2.037030
8.820000 0.401185 -2.031162
8.840000 0.388126 -2.037940
8.860000 0.373029 -2.039242
8.880000 0.354386 -2.034831
8.900000 0.333892 -2.037604
8.920000 0.311788 -2.039060
8.940000 0.289908 -2.036988
8.960000 0.263332 -2.045390
8.980000 0.234902 -2.043555
9.000000 0.205038 -2.035755
9.020000 0.176258 -2.037786
9.040000 0.146568 -2.040250
9.060000 0.115529 -2.035461
9.080000 0.080811 -2.032353
9.100000 0.045645 -2.038878
9.120000 0.008090 -2.038416
9.140000 -0.029242 -2.033529
9.160000 -0.066869 -2.035489
9.180000 -0.103907 -2.024063
9.200000 -0.139901 -2.031554
9.220000 -0.175361 -2.039284
9.240000 -0.210209 -2.034649
9.260000 -0.244138 -2.034719
9.280000 -0.278704 -2.033123
9.300000 -0.313448 -2.034551
9.320000 -0.346549 -2.035223
9.340000 -0.377378 -2.039788
9.360000 -0.404133 -2.038906
9.380000 -0.428982 -2.038178
9.400000 -0.455249 -2.030014
9.420000 -0.477674 -2.036133
9.440000 -0.498916 -2.033991
9.460000 -0.515975 -2.028432
9.480000 -0.530924 -2.035125
9.500000 -0.542628 -2.033991
9.520000 -0.549071 -2.030000
9.540000 -0.552768 -2.025155
9.560000 -0.554657 -2.029958
9.580000 -0.550085 -2.041441
9.600000 -0.542519 -2.043149
9.620000 -0.532450 -2.043569
9.640000 -0.517566 -2.040713
9.660000 -0.498259 -2.036792
9.680000 -0.478770 -2.031442
9.700000 -0.456705 -2.033179
9.720000 -0.428395 -2.029300
9.740000 -0.399759 -2.040432
9.760000 -0.372381 -2.041385
9.780000 -0.338954 -2.035629
9.800000 -0.300578 -2.031260
9.820000 -0.261556 -2.037548
9.840000 -0.219745 -2.039326
9.860000 -0.175768 -2.042449
9.880000 -0.130919 -2.038206
9.900000 -0.083490 -2.033669
9.920000 -0.036713 -2.038934
9.940000 0.012780 -2.042631
9.960000 0.062958 -2.031708
9.980000 0.114063 -2.036147
10.000000 0.165850 -2.035713
10.020000 0.216957 -2.032871
10.040000 0.268919 -2.038836
10.060000 0.319504 -2.026415
10.080000 0.367905 -2.039284
10.100000 0.415558 -2.030910
10.120000 0.462918 -2.027255
10.140000 0.509290 -2.029986
10.160000 0.550215 -2.029650
10.180000 0.588640 -2.038108
10.200000 0.625889 -2.032395
10.220000 0.658652 -2.043093
10.240000 0.688299 -2.035475
10.260000 0.712650 -2.035377
10.280000 0.735111 -2.035321
10.300000 0.752194 -2.036988
10.320000 0.765731 -2.032815
10.340000 0.773601 -2.031218
10.360000 0.779000 -2.027521
10.380000 0.780766 -2.037324
10.400000 0.774498 -2.037506
10.420000 0.765161 -2.029370
10.440000 0.749156 -2.031148
10.460000 0.731567 -2.035433
10.480000 0.702874 -2.034537
10.500000 0.672265 -2.030420
10.520000 0.636320 -2.034677
10.540000 0.597824 -2.034453
10.560000 0.553102 -2.042379
10.580000 0.506467 -2.044998
10.600000 0.455404 -2.037324
10.620000 0.398599 -2.032493
10.640000 0.340925 -2.032801
10.660000 0.280922 -2.032941
10.680000 0.217427 -2.031442
10.700000 0.150911 -2.026891
10.720000 0.082642 -2.033501
10.740000 0.015604 -2.027885
10.760000 -0.052339 -2.034789
10.780000 -0.120421 -2.032787
10.800000 -0.187970 -2.026807
10.820000 -0.254492 -2.036386
10.840000 -0.320101 -2.035097
10.860000 -0.385033 -2.041595
10.880000 -0.451464 -2.038724
10.900000 -0.512507 -2.034747
10.920000 -0.569362 -2.034089
10.940000 -0.625166 -2.033361
10.960000 -0.674891 -2.033445
10.980000 -0.720958 -2.027829
11.000000 -0.765510 -2.035811
11.020000 -0.807231 -2.035517
11.040000 -0.840586 -2.033361
11.060000 -0.870427 -2.039158
11.080000 -0.894353 -2.035195
11.100000 -0.914699 -2.040348
11.120000 -0.928067 -2.039102
11.140000 -0.934889 -2.035181
11.160000 -0.936488 -2.039928
11.180000 -0.931489 -2.030728
11.200000 -0.921608 -2.028502
11.220000 -0.905145 -2.035027
11.240000 -0.883664 -2.034453
11.260000 -0.857098 -2.029272
11.280000 -0.826328 -2.037590
11.300000 -0.788798 -2.037128
11.320000 -0.746706 -2.039130
11.340000 -0.698797 -2.028460
11.360000 -0.647729 -2.030014
11.380000 -0.593220 -2.032114
11.400000 -0.534309 -2.033585
11.420000 -0.470614 -2.032577
11.440000 -0.405157 -2.041833
11.460000 -0.334660 -2.034579
11.480000 -0.263078 -2.035349
11.500000 -0.190002 -2.037366
11.520000 -0.115292 -2.036035
11.540000 -0.040271 -2.037884
11.560000 0.034922 -2.042337
11.580000 0.110474 -2.036512
11.600000 0.185822 -2.033795
11.620000 0.259603 -2.033179
11.640000 0.330939 -2.034033
11.660000 0.399978 -2.035657
11.680000 0.466728 -2.031848
11.700000 0.533195 -2.039074
11.720000 0.594485 -2.032128
11.740000 0.650260 -2.037170
11.760000 0.705189 -2.031428
11.780000 0.752565 -2.034397
11.800000 0.796735 -2.031498
11.820000 0.838310 -2.030028
11.840000 0.874380 -2.028908
11.860000 0.905062 -2.023124
11.880000 0.928643 -2.038542
11.900000 0.948202 -2.034047
11.920000 0.962239 -2.032002
11.940000 0.968906 -2.040937
11.960000 0.970825 -2.032156
11.980000 0.967714 -2.030280
12.000000 0.957014 -2.028432
12.020000 0.939240 -2.027661
12.040000 0.920372 -2.027997
12.060000 0.889349 -2.036498
12.080000 0.856901 -2.027087
12.100000 0.816267 -2.028446
12.120000 0.771248 -2.031932
12.140000 0.722796 -2.036722
12.160000 0.668954 -2.037632
12.180000 0.607492 -2.038682
12.200000 0.546891 -2.034019
12.220000 0.480100 -2.036568
12.240000 0.407846 -2.034719
12.260000 0.337905 -2.037436
12.280000 0.263085 -2.030630
12.300000 0.184696 -2.039004
12.320000 0.104301 -2.028712
12.340000 0.023164 -2.036035
12.360000 -0.058028 -2.036498
12.380000 -0.138969 -2.029146
12.400000 -0.220091 -2.035951
12.420000 -0.299758 -2.030434
12.440000 -0.380483 -2.030882
12.460000 -0.459376 -2.029006
12.480000 -0.533490 -2.037478
12.500000 -0.607247 -2.026023
12.520000 -0.675500 -2.033781
12.540000 -0.737778 -2.036175
12.560000 -0.795262 -2.035377
12.580000 -0.849088 -2.038332
12.600000 -0.895056 -2.040208
12.620000 -0.939648 -2.034873
12.640000 -0.974261 -2.038318
12.660000 -1.003200 -2.042911
12.680000 -1.027235 -2.033333
12.700000 -1.044555 -2.032241
12.720000 -1.055484 -2.036217
12.740000 -1.058372 -2.030476
12.760000 -1.053626 -2.035265
12.780000 -1.042437 -2.034257
12.800000 -1.024440 -2.034845
12.820000 -1.001901 -2.025435
12.840000 -0.968341 -2.032297
12.860000 -0.935056 -2.029706
12.880000 -0.892922 -2.036568
12.900000 -0.843403 -2.036077
12.920000 -0.790706 -2.032507
12.940000 -0.728131 -2.031456
12.960000 -0.664504 -2.034803
12.980000 -0.593910 -2.038738
13.000000 -0.517662 -2.033935
13.020000 -0.441269 -2.041203
13.040000 -0.360643 -2.041973
13.060000 -0.276323 -2.048050
13.080000 -0.192618 -2.038374
13.100000 -0.106922 -2.030938
13.120000 -0.020776 -2.034523
13.140000 0.065685 -2.033767
13.160000 0.151812 -2.037366
13.180000 0.237089 -2.035587
13.200000 0.320184 -2.029496
13.220000 0.401381 -2.036007
13.240000 0.478045 -2.042771
13.260000 0.555214 -2.030574
13.280000 0.629095 -2.036834
13.300000 0.697008 -2.038486
13.320000 0.763409 -2.036554
13.340000 0.821255 -2.044774
13.360000 0.875431 -2.042155
13.380000 0.924247 -2.040573
13.400000 0.967697 -2.039340
13.420000 1.005640 -2.038766
13.440000 1.041210 -2.046832
13.460000 1.064698 -2.033039
13.480000 1.082211 -2.038108
13.500000 1.095117 -2.033473
13.520000 1.099748 -2.047518
13.540000 1.097998 -2.030588
13.560000 1.089117 -2.040937
13.580000 1.074340 -2.042477
13.600000 1.051677 -2.037030
13.620000 1.024207 -2.040502
13.640000 0.989998 -2.040909
13.660000 0.948198 -2.035699
13.680000 0.902503 -2.035419
13.700000 0.853026 -2.036652
13.720000 0.794284 -2.034439
13.740000 0.734159 -2.036512
13.760000 0.665669 -2.037058
13.780000 0.596946 -2.037044
13.800000 0.523449 -2.035657
13.820000 0.445312 -2.039284
13.840000 0.364654 -2.045558
13.860000 0.283525 -2.045922
13.880000 0.202598 -2.034299
13.900000 0.120052 -2.040166
13.920000 0.036270 -2.031554
13.940000 -0.047372 -2.033893
13.960000 -0.131234 -2.036596
13.980000 -0.214502 -2.046958
14.000000 -0.295108 -2.042463
14.020000 -0.372869 -2.041315
14.040000 -0.447641 -2.042519
14.060000 -0.520595 -2.034033
14.080000 -0.590488 -2.042169
14.100000 -0.653626 -2.034257
14.120000 -0.712805 -2.038094
14.140000 -0.766803 -2.039284
14.160000 -0.814659 -2.039606
14.180000 -0.856459 -2.038360
14.200000 -0.894197 -2.038752
14.220000 -0.924278 -2.043919
14.240000 -0.950307 -2.049227
14.260000 -0.970419 -2.040278
14.280000 -0.983976 -2.034635
14.300000 -0.990881 -2.038948
14.320000 -0.993340 -2.040124
14.340000 -0.985885 -2.036372
14.360000 -0.972447 -2.039452
14.380000 -0.954362 -2.029300
14.400000 -0.929471 -2.043275
14.420000 -0.900042 -2.042603
14.440000 -0.865357 -2.037590
14.460000 -0.824925 -2.039242
14.480000 -0.781531 -2.044900
14.500000 -0.732066 -2.041035
14.520000 -0.678849 -2.036203
14.540000 -0.618889 -2.039732
14.560000 -0.555011 -2.040054
14.580000 -0.487790 -2.036904
14.600000 -0.417877 -2.037100
14.620000 -0.344725 -2.043177
14.640000 -0.270520 -2.029132
14.660000 -0.193256 -2.036554
14.680000 -0.113303 -2.038878
14.700000 -0.037023 -2.041119
14.720000 0.039020 -2.036049
14.740000 0.115594 -2.034257
14.760000 0.192030 -2.036035
14.780000 0.269496 -2.035111
14.800000 0.345426 -2.039550
14.820000 0.419932 -2.037996
14.840000 0.491754 -2.039396
14.860000 0.558340 -2.040685
14.880000 0.624791 -2.042169
14.900000 0.688926 -2.038108
14.920000 0.743294 -2.038374
14.940000 0.798091 -2.045264
14.960000 0.843776 -2.038108
14.980000 0.888513 -2.044521
15.000000 0.925964 -2.038542
15.020000 0.961054 -2.037254
15.040000 0.989939 -2.028908
15.060000 1.011894 -2.040026
15.080000 1.028490 -2.039970
15.100000 1.039911 -2.040460
15.120000 1.043658 -2.042757
15.140000 1.042719 -2.039872
15.160000 1.035035 -2.045306
15.180000 1.020298 -2.041301
15.200000 1.000492 -2.035237
15.220000 0.974390 -2.032367
15.240000 0.941102 -2.037142
15.260000 0.902873 -2.035167
15.280000 0.859581 -2.032325
15.300000 0.814001 -2.034873
15.320000 0.757791 -2.028460
15.340000 0.701406 -2.032745
15.360000 0.638918 -2.037114
15.380000 0.572475 -2.032479
15.400000 0.504467 -2.029496
15.420000 0.430376 -2.034033
15.440000 0.353511 -2.037058
15.460000 0.278502 -2.040124
15.480000 0.201936 -2.038304
15.500000 0.121012 -2.039480
15.520000 0.041964 -2.036386
15.540000 -0.038242 -2.032339
15.560000 -0.119154 -2.037324
15.580000 -0.199050 -2.037212
15.600000 -0.277192 -2.033697
15.620000 -0.356141 -2.029650
15.640000 -0.433522 -2.034691
15.660000 -0.508876 -2.031218
15.680000 -0.577644 -2.030826
15.700000 -0.644749 -2.030462
15.720000 -0.708242 -2.035069
15.740000 -0.763699 -2.039676
15.760000 -0.815172 -2.035937
15.780000 -0.861931 -2.034677
15.800000 -0.901213 -2.034943
15.820000 -0.936593 -2.028124
15.840000 -0.965042 -2.029356
15.860000 -0.989700 -2.030266
15.880000 -1.008078 -2.032843
15.900000 -1.020613 -2.034915
15.920000 -1.027132 -2.035265
15.940000 -1.025828 -2.038738
15.960000 -1.018700 -2.034369
15.980000 -1.006222 -2.031260
16.000000 -0.986516 -2.035069
16.020000 -0.960553 -2.033599
16.040000 -0.930280 -2.023306
16.060000 -0.893003 -2.033627
16.080000 -0.852109 -2.036512
16.100000 -0.805372 -2.033711
16.120000 -0.753708 -2.034145
16.140000 -0.695080 -2.036273
16.160000 -0.632725 -2.028922
16.180000 -0.564347 -2.028166
16.200000 -0.495129 -2.027185
16.220000 -0.421474 -2.022340
16.240000 -0.343996 -2.032479
16.260000 -0.264213 -2.037982
16.280000 -0.186484 -2.035181
16.300000 -0.107409 -2.027689
16.320000 -0.026674 -2.034453
16.340000 0.053230 -2.035181
16.360000 0.132367 -2.033851
16.380000 0.212961 -2.036680
16.400000 0.291755 -2.037478
16.420000 0.365115 -2.031386
16.440000 0.437918 -2.035363
16.460000 0.510482 -2.027983
16.480000 0.578548 -2.029804
16.500000 0.639786 -2.022998
16.520000 0.700966 -2.030812
16.540000 0.755188 -2.030294
16.560000 0.807748 -2.029146
16.580000 0.851286 -2.033151
16.600000 0.892737 -2.036904
16.620000 0.927178 -2.038150
16.640000 0.956009 -2.043499
16.660000 0.976016 -2.034243
16.680000 0.989834 -2.033347
16.700000 0.997458 -2.032969
16.720000 1.000085 -2.033739
16.740000 0.996261 -2.040250
16.760000 0.986891 -2.031008
16.780000 0.968685 -2.031694
16.800000 0.948345 -2.026065
16.820000 0.917170 -2.028278
16.840000 0.881512 -2.025659
16.860000 0.840872 -2.041287
16.880000 0.793667 -2.041301
16.900000 0.741884 -2.037534
