% Original filename: Decay Test 0Deg0006.mat
0 Deg Decay Run 1 2018-04-12
Time(s) Response(deg) LoadCell(N)
6.780000 -4.213369 -1.945280
6.800000 -4.322019 -1.947422
6.820000 -4.428596 -1.944551
6.840000 -4.535511 -1.951399
6.860000 -4.638185 -1.942479
6.880000 -4.732856 -1.944733
6.900000 -4.824656 -1.946806
6.920000 -4.915186 -1.949341
6.940000 -5.004685 -1.951595
6.960000 -5.088862 -1.941541
6.980000 -5.170740 -1.940869
7.000000 -5.246236 -1.945602
7.020000 -5.319786 -1.946428
7.040000 -5.389253 -1.942493
7.060000 -5.460807 -1.946078
7.080000 -5.528916 -1.952281
7.100000 -5.592086 -1.949761
7.120000 -5.653285 -1.958835
7.140000 -5.711205 -1.946946
7.160000 -5.767243 -1.949719
7.180000 -5.818368 -1.958723
7.200000 -5.865854 -1.951931
7.220000 -5.910391 -1.949705
7.240000 -5.950887 -1.941065
7.260000 -5.984964 -1.938390
7.280000 -6.020563 -1.946106
7.300000 -6.052024 -1.948290
7.320000 -6.082335 -1.958681
7.340000 -6.111076 -1.955362
7.360000 -6.132042 -1.949901
7.380000 -6.154974 -1.950419
7.400000 -6.173074 -1.953107
7.420000 -6.196190 -1.952939
7.440000 -6.207863 -1.956006
7.460000 -6.223439 -1.951063
7.480000 -6.235163 -1.946792
7.500000 -6.240056 -1.955964
7.520000 -6.250966 -1.942871
7.540000 -6.254750 -1.939706
7.560000 -6.251248 -1.942297
7.580000 -6.252110 -1.951679
7.600000 -6.248108 -1.947464
7.620000 -6.240564 -1.951007
7.640000 -6.235959 -1.949355
7.660000 -6.221726 -1.947660
7.680000 -6.202255 -1.942997
7.700000 -6.188152 -1.951287
7.720000 -6.165224 -1.949285
7.740000 -6.143534 -1.949635
7.760000 -6.117366 -1.951609
7.780000 -6.091073 -1.947884
7.800000 -6.065597 -1.942451
7.820000 -6.035502 -1.947366
7.840000 -6.005251 -1.941639
7.860000 -5.971499 -1.944537
7.880000 -5.935186 -1.941905
7.900000 -5.896473 -1.941891
7.920000 -5.854736 -1.947002
7.940000 -5.808444 -1.945126
7.960000 -5.757675 -1.946274
7.980000 -5.704374 -1.942003
8.000000 -5.647141 -1.949621
8.020000 -5.591331 -1.958667
8.040000 -5.532179 -1.946456
8.060000 -5.471476 -1.952855
8.080000 -5.410029 -1.946638
8.100000 -5.342186 -1.944145
8.120000 -5.279120 -1.946806
8.140000 -5.211824 -1.955376
8.160000 -5.140272 -1.950797
8.180000 -5.067982 -1.955796
8.200000 -4.994145 -1.947212
8.220000 -4.922173 -1.946554
8.240000 -4.843398 -1.947716
8.260000 -4.764183 -1.945560
8.280000 -4.683237 -1.952183
8.300000 -4.602487 -1.949943
8.320000 -4.519781 -1.947898
8.340000 -4.433297 -1.946498
8.360000 -4.345177 -1.946400
8.380000 -4.258929 -1.942605
8.400000 -4.170572 -1.954578
8.420000 -4.080766 -1.956790
8.440000 -3.987660 -1.948962
8.460000 -3.891346 -1.951833
8.480000 -3.799875 -1.946750
8.500000 -3.702845 -1.948136
8.520000 -3.598795 -1.950433
8.540000 -3.507840 -1.953626
8.560000 -3.409332 -1.951931
8.580000 -3.310510 -1.947156
8.600000 -3.212890 -1.960109
8.620000 -3.109796 -1.952043
8.640000 -3.008150 -1.953178
8.660000 -2.906073 -1.952841
8.680000 -2.803060 -1.944061
8.700000 -2.701147 -1.954830
8.720000 -2.601367 -1.952519
8.740000 -2.495361 -1.952057
8.760000 -2.387411 -1.953920
8.780000 -2.286489 -1.949719
8.800000 -2.177729 -1.947968
8.820000 -2.070977 -1.952113
8.840000 -1.966637 -1.956608
8.860000 -1.859914 -1.954158
8.880000 -1.749455 -1.949579
8.900000 -1.641247 -1.952113
8.920000 -1.537174 -1.958247
8.940000 -1.427084 -1.958401
8.960000 -1.319288 -1.950181
8.980000 -1.212252 -1.948038
9.000000 -1.106537 -1.945028
9.020000 -1.002631 -1.948710
9.040000 -0.891290 -1.948206
9.060000 -0.788676 -1.955390
9.080000 -0.682532 -1.952323
9.100000 -0.575381 -1.949145
9.120000 -0.472719 -1.948990
9.140000 -0.362417 -1.956804
9.160000 -0.256542 -1.947674
9.180000 -0.152069 -1.947310
9.200000 -0.049632 -1.945476
9.220000 0.060059 -1.953416
9.240000 0.165248 -1.951427
9.260000 0.265904 -1.943977
9.280000 0.368083 -1.949004
9.300000 0.473662 -1.952239
9.320000 0.576832 -1.956524
9.340000 0.671219 -1.951707
9.360000 0.774923 -1.952813
9.380000 0.871713 -1.953416
9.400000 0.969612 -1.948598
9.420000 1.066929 -1.946778
9.440000 1.161655 -1.951609
9.460000 1.256598 -1.955054
9.480000 1.350682 -1.953458
9.500000 1.443022 -1.952771
9.520000 1.538893 -1.959689
9.540000 1.632756 -1.948080
9.560000 1.723377 -1.952841
9.580000 1.811573 -1.952519
9.600000 1.900269 -1.952183
9.620000 1.988747 -1.956916
9.640000 2.072645 -1.944313
9.660000 2.159308 -1.944145
9.680000 2.244088 -1.943375
9.700000 2.323003 -1.950559
9.720000 2.401210 -1.947954
9.740000 2.477262 -1.947002
9.760000 2.557208 -1.952029
9.780000 2.633538 -1.948024
9.800000 2.704090 -1.947268
9.820000 2.777159 -1.944159
9.840000 2.850908 -1.948738
9.860000 2.916264 -1.952365
9.880000 2.983569 -1.956146
9.900000 3.044732 -1.952477
9.920000 3.104021 -1.953906
9.940000 3.165717 -1.951133
9.960000 3.220500 -1.957210
9.980000 3.276592 -1.954060
10.000000 3.331373 -1.948192
10.020000 3.384047 -1.950377
10.040000 3.429161 -1.945070
10.060000 3.477976 -1.948444
10.080000 3.523212 -1.944439
10.100000 3.565737 -1.946428
10.120000 3.607922 -1.948500
10.140000 3.642971 -1.943641
10.160000 3.682193 -1.940014
10.180000 3.713687 -1.943655
10.200000 3.749439 -1.948374
10.220000 3.780860 -1.945700
10.240000 3.811749 -1.953374
10.260000 3.844184 -1.944117
10.280000 3.872360 -1.941415
10.300000 3.901459 -1.952253
10.320000 3.926508 -1.952827
10.340000 3.948388 -1.947380
10.360000 3.974033 -1.947254
10.380000 3.995438 -1.949257
10.400000 4.012215 -1.948360
10.420000 4.030413 -1.942717
10.440000 4.041759 -1.942927
10.460000 4.052411 -1.943053
10.480000 4.064796 -1.951679
10.500000 4.076346 -1.953304
10.520000 4.083188 -1.942395
10.540000 4.089518 -1.951483
10.560000 4.096380 -1.950377
10.580000 4.098807 -1.941331
10.600000 4.094081 -1.943557
10.620000 4.090202 -1.954956
10.640000 4.085600 -1.952995
10.660000 4.077347 -1.952435
10.680000 4.062540 -1.951889
10.700000 4.049445 -1.953892
10.720000 4.040455 -1.954424
10.740000 4.025624 -1.945448
10.760000 4.007970 -1.947366
10.780000 3.989607 -1.953009
10.800000 3.965186 -1.950013
10.820000 3.937545 -1.962994
10.840000 3.914181 -1.950391
10.860000 3.884280 -1.952295
10.880000 3.851062 -1.950825
10.900000 3.818479 -1.956174
10.920000 3.786088 -1.950279
10.940000 3.751996 -1.953934
10.960000 3.713711 -1.945910
10.980000 3.675386 -1.951595
11.000000 3.640970 -1.938166
11.020000 3.601057 -1.949355
11.040000 3.561274 -1.948780
11.060000 3.517669 -1.951315
11.080000 3.477334 -1.947506
11.100000 3.437060 -1.949117
11.120000 3.391073 -1.952603
11.140000 3.351268 -1.950797
11.160000 3.303575 -1.951091
11.180000 3.257098 -1.954662
11.200000 3.207166 -1.955600
11.220000 3.160114 -1.956034
11.240000 3.112529 -1.950167
11.260000 3.063426 -1.948626
11.280000 3.014533 -1.956356
11.300000 2.962821 -1.953640
11.320000 2.908358 -1.947562
11.340000 2.857942 -1.950489
11.360000 2.803335 -1.954984
11.380000 2.751562 -1.957365
11.400000 2.690459 -1.956034
11.420000 2.639274 -1.960375
11.440000 2.580821 -1.946722
11.460000 2.524246 -1.949579
11.480000 2.461081 -1.944958
11.500000 2.404473 -1.957028
11.520000 2.343250 -1.949159
11.540000 2.277055 -1.952099
11.560000 2.212372 -1.957897
11.580000 2.150419 -1.952085
11.600000 2.084346 -1.952911
11.620000 2.017375 -1.954858
11.640000 1.954018 -1.957379
11.660000 1.886788 -1.948318
11.680000 1.821904 -1.951693
11.700000 1.758550 -1.952001
11.720000 1.687506 -1.949635
11.740000 1.619888 -1.949453
11.760000 1.549514 -1.942465
11.780000 1.482383 -1.945854
11.800000 1.414017 -1.951847
11.820000 1.339702 -1.946834
11.840000 1.273686 -1.942157
11.860000 1.200744 -1.939608
11.880000 1.138956 -1.943403
11.900000 1.071661 -1.946918
11.920000 1.002046 -1.956132
11.940000 0.937058 -1.947086
11.960000 0.861784 -1.953668
11.980000 0.798301 -1.952757
12.000000 0.728468 -1.946778
12.020000 0.664324 -1.950601
12.040000 0.597904 -1.946848
12.060000 0.529483 -1.949901
12.080000 0.461990 -1.952505
12.100000 0.395562 -1.948178
12.120000 0.328914 -1.955348
12.140000 0.263116 -1.954620
12.160000 0.195117 -1.948556
12.180000 0.129057 -1.955418
12.200000 0.061851 -1.952729
12.220000 -0.006383 -1.947772
12.240000 -0.077181 -1.944902
12.260000 -0.139233 -1.955432
12.280000 -0.211037 -1.946246
12.300000 -0.276750 -1.946414
12.320000 -0.339227 -1.950251
12.340000 -0.402053 -1.948948
12.360000 -0.466700 -1.955376
12.380000 -0.527516 -1.953192
12.400000 -0.589178 -1.950349
12.420000 -0.656099 -1.949061
12.440000 -0.716536 -1.953710
12.460000 -0.777051 -1.952155
12.480000 -0.841141 -1.950069
12.500000 -0.906479 -1.952295
12.520000 -0.970635 -1.956020
12.540000 -1.026662 -1.945630
12.560000 -1.085674 -1.947254
12.580000 -1.146158 -1.948738
12.600000 -1.206832 -1.953023
12.620000 -1.264381 -1.954074
12.640000 -1.315499 -1.946050
12.660000 -1.369105 -1.948332
12.680000 -1.419897 -1.946680
12.700000 -1.475455 -1.949341
12.720000 -1.526534 -1.948500
12.740000 -1.573649 -1.947310
12.760000 -1.618406 -1.954158
12.780000 -1.659205 -1.950265
12.800000 -1.705428 -1.951693
12.820000 -1.746679 -1.957252
12.840000 -1.791399 -1.948934
12.860000 -1.832979 -1.961047
12.880000 -1.871135 -1.953051
12.900000 -1.906596 -1.956090
12.920000 -1.941133 -1.953192
12.940000 -1.973076 -1.952071
12.960000 -2.007332 -1.954760
12.980000 -2.039253 -1.954620
13.000000 -2.070709 -1.951399
13.020000 -2.104457 -1.952813
13.040000 -2.130875 -1.951371
13.060000 -2.157739 -1.955152
13.080000 -2.186517 -1.966173
13.100000 -2.209527 -1.952939
13.120000 -2.231087 -1.954886
13.140000 -2.258072 -1.957547
13.160000 -2.281645 -1.957028
13.180000 -2.300209 -1.948416
13.200000 -2.322764 -1.952239
13.220000 -2.343914 -1.953682
13.240000 -2.360368 -1.948766
13.260000 -2.377983 -1.944930
13.280000 -2.397321 -1.942227
13.300000 -2.413161 -1.953416
13.320000 -2.426612 -1.955894
13.340000 -2.441171 -1.945000
13.360000 -2.455459 -1.950643
13.380000 -2.468617 -1.945336
13.400000 -2.477472 -1.952729
13.420000 -2.483064 -1.953976
13.440000 -2.490120 -1.950181
13.460000 -2.495460 -1.952155
13.480000 -2.500702 -1.946120
13.500000 -2.500354 -1.938222
13.520000 -2.496125 -1.942283
13.540000 -2.493238 -1.948220
13.560000 -2.493801 -1.959479
13.580000 -2.493120 -1.951945
13.600000 -2.489014 -1.948276
13.620000 -2.481602 -1.954256
13.640000 -2.470178 -1.960207
13.660000 -2.458032 -1.952995
13.680000 -2.446338 -1.959143
13.700000 -2.434814 -1.952757
13.720000 -2.422869 -1.954340
13.740000 -2.413818 -1.952939
13.760000 -2.399004 -1.954032
13.780000 -2.383121 -1.939846
13.800000 -2.369776 -1.953178
13.820000 -2.354621 -1.947562
13.840000 -2.340176 -1.948108
13.860000 -2.326013 -1.959157
13.880000 -2.306220 -1.952393
13.900000 -2.288334 -1.956384
13.920000 -2.269305 -1.953836
13.940000 -2.252862 -1.946484
13.960000 -2.233858 -1.950755
13.980000 -2.209055 -1.943683
14.000000 -2.189032 -1.946834
14.020000 -2.167362 -1.953808
14.040000 -2.147552 -1.953234
14.060000 -2.122085 -1.954466
14.080000 -2.099184 -1.950097
14.100000 -2.077486 -1.950881
14.120000 -2.057707 -1.959311
14.140000 -2.035038 -1.947520
14.160000 -2.007704 -1.952127
14.180000 -1.982797 -1.948136
14.200000 -1.957217 -1.947450
14.220000 -1.932866 -1.949999
14.240000 -1.902379 -1.949271
14.260000 -1.871230 -1.950867
14.280000 -1.842380 -1.948766
14.300000 -1.811598 -1.946876
14.320000 -1.777310 -1.955852
14.340000 -1.746884 -1.950377
14.360000 -1.716754 -1.951665
14.380000 -1.683580 -1.953388
14.400000 -1.647097 -1.956104
14.420000 -1.609591 -1.948066
14.440000 -1.572797 -1.958149
14.460000 -1.539180 -1.950881
14.480000 -1.503129 -1.949004
14.500000 -1.465038 -1.957168
14.520000 -1.425373 -1.965304
14.540000 -1.389915 -1.950573
14.560000 -1.352116 -1.950041
14.580000 -1.315868 -1.955852
14.600000 -1.279339 -1.951581
14.620000 -1.241381 -1.955712
14.640000 -1.205582 -1.949971
14.660000 -1.169839 -1.948402
14.680000 -1.127351 -1.955152
14.700000 -1.088211 -1.951021
14.720000 -1.048154 -1.957575
14.740000 -1.010705 -1.953696
14.760000 -0.969871 -1.954984
14.780000 -0.926057 -1.959619
14.800000 -0.887168 -1.951357
14.820000 -0.850988 -1.947324
14.840000 -0.816816 -1.948542
14.860000 -0.777903 -1.948304
14.880000 -0.743018 -1.946470
14.900000 -0.709504 -1.954788
14.920000 -0.675461 -1.962980
14.940000 -0.642180 -1.952589
14.960000 -0.603678 -1.949915
14.980000 -0.568861 -1.957379
15.000000 -0.534784 -1.954326
15.020000 -0.503860 -1.959647
15.040000 -0.465481 -1.954816
15.060000 -0.432326 -1.960347
15.080000 -0.400194 -1.956846
15.100000 -0.369105 -1.956902
15.120000 -0.335798 -1.958121
15.140000 -0.303732 -1.952141
15.160000 -0.268138 -1.954900
15.180000 -0.231582 -1.958765
15.200000 -0.197647 -1.951301
15.220000 -0.164939 -1.947940
15.240000 -0.132075 -1.952869
15.260000 -0.094158 -1.953640
15.280000 -0.057369 -1.950209
15.300000 -0.023125 -1.949775
15.320000 0.006622 -1.959843
15.340000 0.037764 -1.956580
15.360000 0.070208 -1.958093
15.380000 0.105054 -1.949621
15.400000 0.140074 -1.947100
15.420000 0.171728 -1.947716
15.440000 0.199394 -1.959857
15.460000 0.231539 -1.951945
15.480000 0.269424 -1.945140
15.500000 0.299338 -1.944397
15.520000 0.325274 -1.953724
15.540000 0.352640 -1.950909
15.560000 0.380932 -1.950335
15.580000 0.407947 -1.943949
15.600000 0.432635 -1.955054
15.620000 0.455178 -1.947156
15.640000 0.482844 -1.951623
15.660000 0.512276 -1.953584
15.680000 0.535310 -1.955992
15.700000 0.555177 -1.943851
15.720000 0.574448 -1.952575
15.740000 0.594394 -1.953738
15.760000 0.618540 -1.956048
15.780000 0.636367 -1.952575
15.800000 0.656640 -1.952071
15.820000 0.676612 -1.959899
15.840000 0.699956 -1.959451
15.860000 0.721258 -1.960263
15.880000 0.742432 -1.958611
15.900000 0.763049 -1.953388
15.920000 0.786579 -1.953766
15.940000 0.809314 -1.952169
15.960000 0.828786 -1.957322
15.980000 0.846598 -1.955978
16.000000 0.861673 -1.954886
16.020000 0.883811 -1.956006
16.040000 0.900005 -1.951525
16.060000 0.916771 -1.950237
16.080000 0.928569 -1.947562
16.100000 0.938421 -1.944523
16.120000 0.947068 -1.944635
16.140000 0.956742 -1.956426
16.160000 0.964831 -1.949173
16.180000 0.973167 -1.953584
16.200000 0.980571 -1.951791
16.220000 0.985093 -1.952561
16.240000 0.989495 -1.953107
16.260000 0.995651 -1.954172
16.280000 0.999527 -1.960823
16.300000 0.999124 -1.957841
16.320000 1.000698 -1.953458
16.340000 1.000765 -1.947576
16.360000 1.001295 -1.957435
16.380000 1.003588 -1.952855
16.400000 1.005368 -1.950405
16.420000 1.006076 -1.956104
16.440000 1.006788 -1.957308
16.460000 1.005953 -1.962490
16.480000 1.003556 -1.962042
16.500000 1.003760 -1.956636
16.520000 1.004542 -1.948010
16.540000 1.006540 -1.953220
16.560000 1.010142 -1.956440
16.580000 1.014480 -1.956846
16.600000 1.018669 -1.956062
16.620000 1.018059 -1.956986
16.640000 1.019766 -1.955082
16.660000 1.020326 -1.961930
