% Original filename: Decay Test Spring 0Deg0003.mat
0 Deg Decay Spring Run 4 2018-04-12
Time(s) Response(deg) LoadCell(N)
3.260000 -1.653331 -1.980820
3.280000 -1.683860 -1.984027
3.300000 -1.715810 -1.977319
3.320000 -1.734507 -1.975807
3.340000 -1.752049 -1.985889
3.360000 -1.758093 -1.977333
3.380000 -1.762518 -1.988354
3.400000 -1.755147 -1.982431
3.420000 -1.749607 -1.985805
3.440000 -1.738478 -1.984279
3.460000 -1.710811 -1.988592
3.480000 -1.685528 -1.984433
3.500000 -1.651883 -1.978608
3.520000 -1.617252 -1.981688
3.540000 -1.567822 -1.990693
3.560000 -1.525720 -1.985875
3.580000 -1.471321 -1.986702
3.600000 -1.417146 -1.981968
3.620000 -1.363720 -1.980526
3.640000 -1.297581 -1.988648
3.660000 -1.235704 -1.984601
3.680000 -1.165815 -1.978412
3.700000 -1.100277 -1.988746
3.720000 -1.023247 -1.986814
3.740000 -0.947051 -1.983453
3.760000 -0.865731 -1.985945
3.780000 -0.784167 -1.988102
3.800000 -0.702615 -1.986309
3.820000 -0.622024 -1.992737
3.840000 -0.536137 -1.990945
3.860000 -0.453123 -1.985385
3.880000 -0.364207 -1.992387
3.900000 -0.278395 -1.993115
3.920000 -0.189376 -1.988816
3.940000 -0.104287 -1.984811
3.960000 -0.018155 -1.986001
3.980000 0.064907 -1.979490
4.000000 0.147666 -1.988466
4.020000 0.232941 -1.977025
4.040000 0.315320 -1.985217
4.060000 0.397084 -1.979406
4.080000 0.476871 -1.988844
4.100000 0.546378 -1.979014
4.120000 0.620398 -1.984909
4.140000 0.688117 -1.988844
4.160000 0.753166 -1.986295
4.180000 0.813101 -1.974729
4.200000 0.875291 -1.978496
4.220000 0.931595 -1.984797
4.240000 0.982015 -1.984517
4.260000 1.028323 -1.986141
4.280000 1.067135 -1.987878
4.300000 1.104658 -1.989586
4.320000 1.141216 -1.981576
4.340000 1.173630 -1.980008
4.360000 1.193845 -1.982473
4.380000 1.220630 -1.980946
4.400000 1.234017 -1.980414
4.420000 1.242669 -1.981702
4.440000 1.253436 -1.985399
4.460000 1.247269 -1.991337
4.480000 1.249084 -1.976367
4.500000 1.236856 -1.981422
4.520000 1.231173 -1.981576
4.540000 1.209988 -1.984223
4.560000 1.193268 -1.985693
4.580000 1.167765 -1.985721
4.600000 1.137495 -1.982781
4.620000 1.109475 -1.983831
4.640000 1.076625 -1.982669
4.660000 1.041426 -1.982347
4.680000 1.007093 -1.986548
4.700000 0.963993 -1.981618
4.720000 0.919801 -1.985469
4.740000 0.869744 -1.978061
4.760000 0.825143 -1.974785
4.780000 0.778897 -1.974939
4.800000 0.723230 -1.985091
4.820000 0.666051 -1.992457
4.840000 0.609805 -1.986940
4.860000 0.546355 -1.987332
4.880000 0.482810 -1.981408
4.900000 0.421327 -1.985399
4.920000 0.361755 -1.984013
4.940000 0.296865 -1.989880
4.960000 0.230068 -1.982501
4.980000 0.170335 -1.978412
5.000000 0.109477 -1.981240
5.020000 0.049492 -1.977207
5.040000 -0.012635 -1.988508
5.060000 -0.072596 -1.983565
5.080000 -0.132296 -1.977781
5.100000 -0.193947 -1.978019
5.120000 -0.255590 -1.982445
5.140000 -0.318296 -1.983243
5.160000 -0.375979 -1.976045
5.180000 -0.426911 -1.986996
5.200000 -0.480460 -1.974757
5.220000 -0.530882 -1.982375
5.240000 -0.579066 -1.984503
5.260000 -0.628596 -1.989278
5.280000 -0.672655 -1.988466
5.300000 -0.718852 -1.979742
5.320000 -0.756899 -1.988732
5.340000 -0.796554 -1.980848
5.360000 -0.823313 -1.984209
5.380000 -0.852624 -1.980834
5.400000 -0.877537 -1.982150
5.420000 -0.900182 -1.981618
5.440000 -0.920826 -1.976969
5.460000 -0.933354 -1.985931
5.480000 -0.947289 -1.986814
5.500000 -0.956494 -1.979364
5.520000 -0.960143 -1.987052
5.540000 -0.961712 -1.984825
5.560000 -0.957468 -1.977389
5.580000 -0.956449 -1.987542
5.600000 -0.951284 -1.980204
5.620000 -0.936269 -1.983635
5.640000 -0.923334 -1.982038
5.660000 -0.904826 -1.989054
5.680000 -0.878691 -1.986576
5.700000 -0.855995 -1.984097
5.720000 -0.831746 -1.988340
5.740000 -0.804938 -1.989460
5.760000 -0.777234 -1.983453
5.780000 -0.741776 -1.988508
5.800000 -0.704300 -1.988312
5.820000 -0.668686 -1.986870
5.840000 -0.634454 -1.984517
5.860000 -0.593200 -1.988662
5.880000 -0.552876 -1.983285
5.900000 -0.514043 -1.985091
5.920000 -0.472640 -1.988816
5.940000 -0.422107 -1.990903
5.960000 -0.369169 -1.979210
5.980000 -0.320581 -1.997456
6.000000 -0.276552 -1.990258
6.020000 -0.234656 -1.986520
6.040000 -0.187613 -1.986870
