% Original filename: Decay 90Deg Spring0006.mat
90 Deg Decay Spring Run 1 2018-04-13
Time(s) Response(deg) LoadCell(N)
10.180000 -0.136139 0.062035
10.200000 -0.130109 0.065144
10.220000 -0.119492 0.063435
10.240000 -0.108568 0.062231
10.260000 -0.102325 0.067496
10.280000 -0.096759 0.061461
10.300000 -0.090338 0.067426
10.320000 -0.088646 0.065858
10.340000 -0.087543 0.071599
10.360000 -0.084635 0.065116
10.380000 -0.076830 0.065242
10.400000 -0.063713 0.066292
10.420000 -0.050786 0.068729
10.440000 -0.043443 0.065060
10.460000 -0.039520 0.071935
10.480000 -0.034906 0.065522
10.500000 -0.024270 0.067314
10.520000 -0.018749 0.071641
10.540000 -0.015369 0.067594
10.560000 -0.010722 0.070829
10.580000 0.009261 0.065494
10.600000 0.047053 0.057260
10.620000 0.113680 0.068322
10.640000 0.112729 0.065382
10.660000 0.124183 0.074470
10.680000 0.138466 0.065228
10.700000 0.149280 0.063841
10.720000 0.158538 0.066250
10.740000 0.166478 0.071221
10.760000 0.182153 0.068883
10.780000 0.194802 0.078181
10.800000 0.201696 0.073378
10.820000 0.201549 0.069401
10.840000 0.199379 0.074596
10.860000 0.200337 0.065662
10.880000 0.200222 0.067202
10.900000 0.201009 0.070171
10.920000 0.198208 0.076458
10.940000 0.193189 0.068084
10.960000 0.189316 0.068532
10.980000 0.184620 0.075170
11.000000 0.181398 0.078307
11.020000 0.170346 0.069051
11.040000 0.153378 0.074316
11.060000 0.139453 0.077061
11.080000 0.122752 0.069919
11.100000 0.106848 0.069625
11.120000 0.091573 0.072635
11.140000 0.077066 0.078293
11.160000 0.064779 0.071711
11.180000 0.052860 0.071473
11.200000 0.039196 0.070997
11.220000 0.022443 0.068462
11.240000 0.006534 0.064766
11.260000 -0.008803 0.073518
11.280000 -0.023982 0.064556
11.300000 -0.037605 0.066544
11.320000 -0.050773 0.072775
11.340000 -0.060579 0.069387
11.360000 -0.068846 0.080687
11.380000 -0.076047 0.075450
11.400000 -0.084433 0.070143
11.420000 -0.088858 0.065872
11.440000 -0.093665 0.076696
11.460000 -0.095085 0.071697
11.480000 -0.093624 0.070941
11.500000 -0.094703 0.074890
11.520000 -0.096079 0.077635
11.540000 -0.095749 0.073378
11.560000 -0.094871 0.066376
11.580000 -0.099374 0.069107
11.600000 -0.104955 0.071333
11.620000 -0.113106 0.069149
11.640000 -0.114215 0.074722
11.660000 -0.113425 0.073854
11.680000 -0.112071 0.072607
11.700000 -0.111816 0.074022
11.720000 -0.110751 0.067538
11.740000 -0.110913 0.068644
11.760000 -0.108458 0.065746
11.780000 -0.102677 0.060060
11.800000 -0.100922 0.070801
11.820000 -0.102621 0.063883
11.840000 -0.102540 0.072663
11.860000 -0.098275 0.062595
11.880000 -0.096464 0.066054
11.900000 -0.091671 0.068673
11.920000 -0.085200 0.078503
11.940000 -0.080821 0.065732
11.960000 -0.077174 0.060088
11.980000 -0.075432 0.066404
12.000000 -0.067968 0.066782
12.020000 -0.060085 0.066460
12.040000 -0.052404 0.056658
12.060000 -0.047374 0.061377
12.080000 -0.038633 0.060761
12.100000 -0.026602 0.055593
12.120000 -0.017697 0.057288
12.140000 -0.009214 0.060130
12.160000 0.003147 0.056672
12.180000 0.012806 0.066502
12.200000 0.025498 0.066642
12.220000 0.039006 0.067972
12.240000 0.055020 0.063127
12.260000 0.066338 0.058352
12.280000 0.074506 0.066628
12.300000 0.076214 0.060355
12.320000 0.079642 0.060046
12.340000 0.081912 0.063491
12.360000 0.079040 0.072201
12.380000 0.077781 0.072187
12.400000 0.075207 0.072593
12.420000 0.072053 0.067286
12.440000 0.072272 0.076542
12.460000 0.074346 0.072089
12.480000 0.076296 0.067398
12.500000 0.074494 0.063659
12.520000 0.074025 0.071109
12.540000 0.072088 0.069317
12.560000 0.073599 0.068574
12.580000 0.074080 0.063967
12.600000 0.070247 0.062119
12.620000 0.064352 0.063435
12.640000 0.056086 0.055355
12.660000 0.049926 0.070577
12.680000 0.043187 0.070115
12.700000 0.036904 0.069121
12.720000 0.034085 0.066334
12.740000 0.028259 0.069135
12.760000 0.022659 0.064752
12.780000 0.015534 0.064275
12.800000 0.012637 0.068687
12.820000 0.006992 0.060845
12.840000 0.002692 0.077271
12.860000 -0.003792 0.073490
12.880000 -0.007889 0.067902
12.900000 -0.011668 0.070353
12.920000 -0.016419 0.072523
12.940000 -0.023814 0.071221
12.960000 -0.030954 0.069471
12.980000 -0.041966 0.063085
13.000000 -0.049727 0.066894
13.020000 -0.059831 0.077509
13.040000 -0.068501 0.069499
13.060000 -0.079791 0.073658
13.080000 -0.089451 0.067524
13.100000 -0.098232 0.068154
13.120000 -0.103865 0.070661
13.140000 -0.110909 0.061517
13.160000 -0.117190 0.077229
13.180000 -0.122272 0.071893
13.200000 -0.125591 0.068743
13.220000 -0.126555 0.070199
13.240000 -0.124617 0.070633
13.260000 -0.122709 0.066096
13.280000 -0.120575 0.069359
13.300000 -0.120734 0.065620
13.320000 -0.119478 0.072271
13.340000 -0.117190 0.067748
13.360000 -0.110995 0.060523
13.380000 -0.107033 0.063785
13.400000 -0.100395 0.058926
13.420000 -0.094337 0.060074
13.440000 -0.084275 0.066684
13.460000 -0.071579 0.063015
13.480000 -0.061236 0.068785
13.500000 -0.051810 0.071165
13.520000 -0.040848 0.063995
13.540000 -0.033661 0.066264
13.560000 -0.025635 0.072383
13.580000 -0.016774 0.068014
13.600000 -0.008215 0.069219
13.620000 0.001700 0.063519
13.640000 0.008666 0.063869
13.660000 0.012148 0.066362
13.680000 0.015307 0.066138
13.700000 0.019021 0.067426
13.720000 0.021424 0.065606
13.740000 0.018530 0.064864
13.760000 0.018744 0.067454
13.780000 0.018534 0.064472
13.800000 0.021065 0.067216
13.820000 0.020737 0.070899
13.840000 0.021582 0.065690
13.860000 0.021976 0.069681
13.880000 0.021325 0.064892
13.900000 0.020826 0.071109
13.920000 0.022434 0.071487
13.940000 0.023610 0.074708
13.960000 0.023146 0.064542
13.980000 0.021604 0.071543
14.000000 0.022465 0.073784
14.020000 0.023720 0.071011
14.040000 0.025506 0.070983
14.060000 0.022797 0.067804
14.080000 0.021297 0.064261
14.100000 0.016739 0.068729
14.120000 0.015615 0.059206
14.140000 0.017888 0.068574
14.160000 0.016220 0.070423
14.180000 0.013533 0.062833
14.200000 0.014863 0.062119
14.220000 0.013402 0.065830
14.240000 0.013213 0.066754
14.260000 0.012366 0.060901
14.280000 0.008862 0.058310
14.300000 0.007566 0.069499
14.320000 0.006244 0.065872
14.340000 0.003054 0.068687
14.360000 -0.000041 0.059598
14.380000 -0.002642 0.070017
14.400000 -0.006132 0.070059
14.420000 -0.008655 0.066600
14.440000 -0.013188 0.067272
14.460000 -0.017349 0.074834
14.480000 -0.021828 0.065424
14.500000 -0.022531 0.065410
14.520000 -0.023222 0.063967
14.540000 -0.028671 0.063351
14.560000 -0.030876 0.068869
14.580000 -0.031635 0.060943
14.600000 -0.033215 0.064696
14.620000 -0.033060 0.067020
14.640000 -0.031400 0.065508
14.660000 -0.033044 0.068518
14.680000 -0.032333 0.065536
14.700000 -0.028980 0.059878
14.720000 -0.023431 0.059584
14.740000 -0.019544 0.073406
14.760000 -0.017118 0.067342
14.780000 -0.013520 0.065438
14.800000 -0.008680 0.068771
14.820000 -0.002934 0.082858
14.840000 0.001623 0.068967
14.860000 0.003808 0.072047
14.880000 0.007392 0.069359
14.900000 0.010141 0.060705
14.920000 0.014022 0.066376
14.940000 0.020229 0.067692
14.960000 0.020647 0.060901
14.980000 0.023086 0.069527
15.000000 0.025427 0.069121
15.020000 0.027957 0.069177
15.040000 0.029942 0.065368
15.060000 0.029527 0.066530
15.080000 0.029605 0.065998
15.100000 0.030303 0.066740
15.120000 0.029104 0.072635
15.140000 0.028216 0.071893
15.160000 0.028041 0.063309
15.180000 0.028141 0.072215
15.200000 0.026955 0.074134
15.220000 0.025186 0.076402
15.240000 0.021980 0.078097
15.260000 0.022204 0.073812
15.280000 0.024580 0.065256
15.300000 0.028176 0.072131
15.320000 0.026411 0.068056
15.340000 0.020701 0.072243
15.360000 0.022272 0.081794
15.380000 0.024245 0.068799
15.400000 0.024043 0.067986
15.420000 0.024908 0.083068
15.440000 0.025010 0.064682
15.460000 0.022646 0.076710
15.480000 0.026633 0.075030
15.500000 0.028856 0.073238
15.520000 0.030076 0.073028
15.540000 0.029062 0.073490
15.560000 0.025234 0.077019
