% Original filename: Decay 90Deg0003.mat
90 Deg Decay Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
4.020000 3.414239 0.037011
4.040000 3.306433 0.036647
4.060000 3.200730 0.029099
4.080000 3.089982 0.037347
4.100000 2.983086 0.039938
4.120000 2.869999 0.035961
4.140000 2.750066 0.032166
4.160000 2.631682 0.034644
4.180000 2.506630 0.034280
4.200000 2.382334 0.035597
4.220000 2.256104 0.036703
4.240000 2.128587 0.037907
4.260000 1.997684 0.026886
4.280000 1.868079 0.035835
4.300000 1.738560 0.037207
4.320000 1.609911 0.033104
4.340000 1.480925 0.036731
4.360000 1.347249 0.034686
4.380000 1.210922 0.039728
4.400000 1.079557 0.035148
4.420000 0.949612 0.044671
4.440000 0.813946 0.039209
4.460000 0.676132 0.033230
4.480000 0.536909 0.030121
4.500000 0.404898 0.040708
4.520000 0.275321 0.034350
4.540000 0.144268 0.039756
4.560000 0.011782 0.038383
4.580000 -0.120008 0.035429
4.600000 -0.255139 0.031115
4.620000 -0.386933 0.034168
4.640000 -0.515270 0.034896
4.660000 -0.639763 0.036423
4.680000 -0.765224 0.041926
4.700000 -0.888832 0.037375
4.720000 -1.014378 0.037459
4.740000 -1.138236 0.035849
4.760000 -1.259036 0.031676
4.780000 -1.379359 0.042248
4.800000 -1.498598 0.036381
4.820000 -1.619495 0.041548
4.840000 -1.742526 0.041884
4.860000 -1.856419 0.034028
4.880000 -1.966869 0.039111
4.900000 -2.077183 0.030681
4.920000 -2.189567 0.034154
4.940000 -2.298561 0.032614
4.960000 -2.401842 0.029113
4.980000 -2.503399 0.033328
5.000000 -2.601782 0.042990
5.020000 -2.693849 0.032754
5.040000 -2.782736 0.032782
5.060000 -2.871855 0.038663
5.080000 -2.955095 0.036745
5.100000 -3.036622 0.032054
5.120000 -3.117828 0.035429
5.140000 -3.197398 0.037893
5.160000 -3.275369 0.038145
5.180000 -3.351810 0.038313
5.200000 -3.427019 0.031886
5.220000 -3.499469 0.032068
5.240000 -3.570998 0.033412
5.260000 -3.639173 0.030177
5.280000 -3.709056 0.031592
5.300000 -3.775804 0.035401
5.320000 -3.841216 0.039307
5.340000 -3.904635 0.042626
5.360000 -3.965960 0.030835
5.380000 -4.023861 0.032110
5.400000 -4.081846 0.031816
5.420000 -4.133402 0.033692
5.440000 -4.180118 0.040190
5.460000 -4.221740 0.040036
5.480000 -4.260141 0.031031
5.500000 -4.294518 0.035302
5.520000 -4.325135 0.041604
5.540000 -4.350572 0.031634
5.560000 -4.363076 0.035457
5.580000 -4.374801 0.034154
5.600000 -4.380690 0.040428
5.620000 -4.380074 0.039475
5.640000 -4.376734 0.044965
5.660000 -4.363260 0.032908
5.680000 -4.343608 0.041436
5.700000 -4.321694 0.042500
5.720000 -4.298336 0.032712
5.740000 -4.267964 0.033650
5.760000 -4.232535 0.039924
5.780000 -4.193671 0.031984
5.800000 -4.146567 0.037151
5.820000 -4.098913 0.039279
5.840000 -4.044922 0.036017
5.860000 -3.991815 0.041198
5.880000 -3.934912 0.032390
5.900000 -3.875043 0.032306
5.920000 -3.809992 0.032460
5.940000 -3.742767 0.025892
5.960000 -3.677853 0.028567
5.980000 -3.617051 0.036339
6.000000 -3.551807 0.033342
6.020000 -3.478613 0.037333
6.040000 -3.406562 0.035583
6.060000 -3.338381 0.035751
6.080000 -3.272516 0.030765
6.100000 -3.199464 0.029869
6.120000 -3.123304 0.029785
6.140000 -3.045410 0.028819
6.160000 -2.967668 0.021957
6.180000 -2.887935 0.028455
6.200000 -2.807240 0.032362
6.220000 -2.725714 0.041310
6.240000 -2.639739 0.033888
6.260000 -2.549286 0.031494
