% Original filename: Decay 90Deg0002.mat
90 Deg Decay Run 2 2018-04-13
Time(s) Response(deg) LoadCell(N)
4.020000 8.353202 0.045203
4.040000 8.419426 0.043116
4.060000 8.480156 0.042248
4.080000 8.536211 0.045021
4.100000 8.578385 0.045973
4.120000 8.618406 0.048508
4.140000 8.647159 0.048830
4.160000 8.670765 0.048774
4.180000 8.690913 0.037697
4.200000 8.699807 0.047107
4.220000 8.702878 0.047093
4.240000 8.696084 0.048606
4.260000 8.688745 0.047387
4.280000 8.668446 0.050482
4.300000 8.646746 0.057386
4.320000 8.612841 0.047359
4.340000 8.572974 0.049054
4.360000 8.528885 0.037669
4.380000 8.477227 0.046393
4.400000 8.419496 0.041086
4.420000 8.359118 0.040904
4.440000 8.289010 0.043733
4.460000 8.210084 0.050062
4.480000 8.128055 0.048130
4.500000 8.041399 0.047765
4.520000 7.945540 0.046645
4.540000 7.845361 0.044363
4.560000 7.742175 0.049138
4.580000 7.630129 0.047934
4.600000 7.513034 0.053381
4.620000 7.392628 0.046939
4.640000 7.267088 0.042150
4.660000 7.137874 0.050244
4.680000 6.997954 0.044111
4.700000 6.859491 0.041562
4.720000 6.715106 0.043368
4.740000 6.567573 0.045385
4.760000 6.417542 0.046127
4.780000 6.258282 0.043789
4.800000 6.097271 0.047541
4.820000 5.933023 0.046323
4.840000 5.760523 0.041226
4.860000 5.588258 0.044587
4.880000 5.415559 0.040722
4.900000 5.237794 0.047597
4.920000 5.052959 0.046673
4.940000 4.864097 0.046085
4.960000 4.681849 0.041646
4.980000 4.492183 0.042738
5.000000 4.299074 0.049768
5.020000 4.102490 0.046253
5.040000 3.902913 0.038901
5.060000 3.706915 0.048088
5.080000 3.506679 0.041912
5.100000 3.306573 0.042486
5.120000 3.102621 0.039756
5.140000 2.895446 0.042444
5.160000 2.689266 0.046757
5.180000 2.481070 0.040218
5.200000 2.276276 0.044475
5.220000 2.069950 0.052037
5.240000 1.859579 0.047051
5.260000 1.646854 0.042528
5.280000 1.437341 0.049670
5.300000 1.229544 0.039826
5.320000 1.020730 0.041086
5.340000 0.810040 0.038369
5.360000 0.596739 0.040960
5.380000 0.387664 0.036857
5.400000 0.182689 0.044265
5.420000 -0.023430 0.036689
5.440000 -0.225881 0.040512
5.460000 -0.422547 0.035513
5.480000 -0.614063 0.043186
5.500000 -0.788272 0.042976
5.520000 -0.963488 0.035274
5.540000 -1.139509 0.025724
5.560000 -1.314983 0.028875
5.580000 -1.510832 0.037137
5.600000 -1.736105 0.033888
5.620000 -1.962695 0.037851
5.640000 -2.193255 0.044461
5.660000 -2.416226 0.035681
5.680000 -2.632432 0.042430
5.700000 -2.838535 0.042402
5.720000 -3.040265 0.036227
5.740000 -3.235233 0.040176
5.760000 -3.417494 0.025752
5.780000 -3.596521 0.039602
5.800000 -3.764494 0.041660
5.820000 -3.932416 0.043158
5.840000 -4.096563 0.033244
5.860000 -4.239221 0.037333
5.880000 -4.385681 0.048886
5.900000 -4.525344 0.044825
5.920000 -4.658331 0.049992
5.940000 -4.780580 0.046827
5.960000 -4.893584 0.045371
5.980000 -5.007003 0.035387
6.000000 -5.112842 0.041618
6.020000 -5.214471 0.039321
6.040000 -5.306066 0.043326
6.060000 -5.392539 0.039335
6.080000 -5.469657 0.040792
6.100000 -5.538306 0.042402
6.120000 -5.597443 0.044825
6.140000 -5.658094 0.037711
6.160000 -5.711350 0.037851
6.180000 -5.749458 0.041660
6.200000 -5.778688 0.042402
6.220000 -5.804460 0.044195
6.240000 -5.818143 0.027741
6.260000 -5.819125 0.033888
6.280000 -5.825633 0.037123
6.300000 -5.830682 0.042430
6.320000 -5.859973 0.045553
6.340000 -5.891530 0.038859
6.360000 -5.928258 0.038957
6.380000 -5.980293 0.038005
6.400000 -6.028703 0.042864
6.420000 -6.043183 0.042612
6.440000 -6.043988 0.046771
6.460000 -6.035859 0.041492
6.480000 -6.019966 0.042388
6.500000 -5.965245 0.039307
6.520000 -5.904119 0.042024
6.540000 -5.857013 0.041086
6.560000 -5.812833 0.041450
6.580000 -5.777037 0.037823
6.600000 -5.752749 0.040848
6.620000 -5.740914 0.040106
6.640000 -5.727967 0.045049
6.660000 -5.706860 0.037263
6.680000 -5.690510 0.040876
6.700000 -5.659301 0.045539
6.720000 -5.624420 0.047135
6.740000 -5.585195 0.045553
6.760000 -5.539555 0.043116
6.780000 -5.488410 0.039994
6.800000 -5.427850 0.039139
6.820000 -5.362433 0.035863
6.840000 -5.287745 0.045413
6.860000 -5.210493 0.045595
6.880000 -5.126586 0.051602
6.900000 -5.035672 0.041744
6.920000 -4.940689 0.036073
6.940000 -4.841075 0.044209
6.960000 -4.728554 0.038621
6.980000 -4.606829 0.039910
7.000000 -4.484106 0.041408
7.020000 -4.360243 0.039097
7.040000 -4.221975 0.042276
7.060000 -4.082331 0.048228
7.080000 -3.944925 0.046771
7.100000 -3.791030 0.041548
7.120000 -3.638810 0.033090
7.140000 -3.472826 0.042318
7.160000 -3.308580 0.043957
7.180000 -3.138727 0.043102
7.200000 -2.963748 0.040344
7.220000 -2.781974 0.033776
7.240000 -2.594776 0.045161
7.260000 -2.402573 0.043691
7.280000 -2.204787 0.046547
7.300000 -2.002227 0.044797
7.320000 -1.837707 0.044223
7.340000 -1.697600 0.050902
7.360000 -1.557924 0.040092
7.380000 -1.422220 0.042542
7.400000 -1.289525 0.040302
7.420000 -1.150843 0.040344
7.440000 -1.004657 0.045245
7.460000 -0.851605 0.048144
7.480000 -0.694109 0.040428
7.500000 -0.536170 0.049502
7.520000 -0.379602 0.051406
7.540000 -0.222369 0.041814
7.560000 -0.061629 0.040414
7.580000 0.096980 0.040414
7.600000 0.252635 0.040134
7.620000 0.406026 0.037809
7.640000 0.559745 0.039560
7.660000 0.715918 0.032516
7.680000 0.870924 0.030695
7.700000 1.022321 0.038691
7.720000 1.170437 0.044293
7.740000 1.319898 0.042668
7.760000 1.467024 0.044489
7.780000 1.608476 0.042136
7.800000 1.749480 0.039237
7.820000 1.889017 0.048620
7.840000 2.029716 0.043859
7.860000 2.163899 0.040820
7.880000 2.295049 0.050538
7.900000 2.425197 0.039391
7.920000 2.551824 0.035961
7.940000 2.673323 0.045371
7.960000 2.792637 0.040946
7.980000 2.910734 0.034952
8.000000 3.026443 0.036731
8.020000 3.141698 0.039307
8.040000 3.255503 0.039405
8.060000 3.360932 0.043592
8.080000 3.460868 0.031620
8.100000 3.556798 0.045021
8.120000 3.651803 0.037977
8.140000 3.743299 0.042024
8.160000 3.830239 0.036941
8.180000 3.913362 0.038215
8.200000 3.992744 0.037585
8.220000 4.068003 0.037011
8.240000 4.142143 0.036871
8.260000 4.215358 0.039560
8.280000 4.284254 0.036199
8.300000 4.349945 0.034350
8.320000 4.413201 0.036773
8.340000 4.472754 0.041072
8.360000 4.527302 0.036535
8.380000 4.577605 0.037655
8.400000 4.621517 0.032376
8.420000 4.665892 0.040008
8.440000 4.707463 0.039391
8.460000 4.742569 0.026676
8.480000 4.772610 0.029729
8.500000 4.798358 0.035345
8.520000 4.821079 0.034742
8.540000 4.840516 0.034574
8.560000 4.854549 0.038187
8.580000 4.863991 0.028063
8.600000 4.875015 0.036269
8.620000 4.879048 0.037277
8.640000 4.878378 0.030051
8.660000 4.872855 0.031956
8.680000 4.861291 0.033440
8.700000 4.850230 0.033566
8.720000 4.835766 0.038075
8.740000 4.814048 0.045721
8.760000 4.791452 0.038649
8.780000 4.759341 0.036115
8.800000 4.724612 0.035316
8.820000 4.693403 0.035751
8.840000 4.654542 0.040946
8.860000 4.607593 0.039237
8.880000 4.559038 0.035765
8.900000 4.509615 0.032740
8.920000 4.458913 0.039531
8.940000 4.399091 0.033006
8.960000 4.336679 0.039405
8.980000 4.273004 0.038929
9.000000 4.210229 0.039069
9.020000 4.145022 0.039265
9.040000 4.075812 0.040260
9.060000 4.001626 0.036745
9.080000 3.924490 0.034070
9.100000 3.844268 0.032222
9.120000 3.759359 0.037165
9.140000 3.671470 0.039223
9.160000 3.585333 0.045623
9.180000 3.497720 0.040862
9.200000 3.405646 0.035457
9.220000 3.311069 0.037907
9.240000 3.209160 0.037683
9.260000 3.106696 0.033216
9.280000 3.004421 0.037683
9.300000 2.897607 0.041268
9.320000 2.790164 0.042066
9.340000 2.682013 0.034854
9.360000 2.573917 0.039896
9.380000 2.464567 0.038509
9.400000 2.354982 0.034616
9.420000 2.239399 0.043606
9.440000 2.120672 0.038565
9.460000 2.001430 0.036535
9.480000 1.880952 0.037193
9.500000 1.765095 0.032558
9.520000 1.648895 0.034182
9.540000 1.528147 0.036255
9.560000 1.405175 0.037333
9.580000 1.278811 0.036465
9.600000 1.158768 0.028189
9.620000 1.040858 0.040708
9.640000 0.915646 0.032432
9.660000 0.787815 0.029757
9.680000 0.661795 0.036395
9.700000 0.537105 0.040092
9.720000 0.416488 0.047247
9.740000 0.293798 0.048466
9.760000 0.171792 0.044671
9.780000 0.047079 0.037039
9.800000 -0.078263 0.036773
9.820000 -0.202901 0.040134
9.840000 -0.326780 0.038677
9.860000 -0.451033 0.040442
9.880000 -0.570642 0.039321
9.900000 -0.691035 0.037963
9.920000 -0.810947 0.044769
9.940000 -0.925807 0.040820
9.960000 -1.039681 0.038943
9.980000 -1.155764 0.036507
10.000000 -1.271756 0.041128
10.020000 -1.388680 0.041856
10.040000 -1.500623 0.039097
10.060000 -1.606280 0.038999
10.080000 -1.710139 0.039055
10.100000 -1.811101 0.038873
10.120000 -1.914202 0.030891
10.140000 -2.014412 0.041128
