90 Deg Regular Run 8 2018-04-13
Time(s) Response(deg) LoadCell(N)
2.780000 -0.001560 0.007240
2.800000 -0.004523 0.020277
2.820000 -0.007033 0.008234
2.840000 -0.008469 0.009592
2.860000 -0.011887 0.005797
2.880000 -0.014784 0.006484
2.900000 -0.017645 0.013835
2.920000 -0.021003 0.012673
2.940000 -0.023032 0.007156
2.960000 -0.026204 0.017070
2.980000 -0.030560 0.015712
3.000000 -0.033444 0.011343
3.020000 -0.034862 0.018386
3.040000 -0.037935 0.015054
3.060000 -0.039609 0.017952
3.080000 -0.040966 0.012995
3.100000 -0.043303 0.016076
3.120000 -0.045720 0.016412
3.140000 -0.047049 0.016244
3.160000 -0.049484 0.019199
3.180000 -0.050713 0.015404
3.200000 -0.052282 0.016482
3.220000 -0.053583 0.016216
3.240000 -0.055054 0.014858
3.260000 -0.055907 0.004901
3.280000 -0.057147 0.009858
3.300000 -0.057880 0.010433
3.320000 -0.058742 0.010040
3.340000 -0.059511 0.019381
3.360000 -0.059371 0.011539
3.380000 -0.058801 0.013457
3.400000 -0.058565 0.014676
3.420000 -0.056735 0.006890
3.440000 -0.055300 0.015796
3.460000 -0.053901 0.011525
3.480000 -0.051219 0.013821
3.500000 -0.047883 0.008864
3.520000 -0.045474 0.007618
3.540000 -0.043008 0.008668
3.560000 -0.040009 0.013191
3.580000 -0.036574 0.005517
3.600000 -0.033195 0.014578
3.620000 -0.029274 0.016230
3.640000 -0.025230 0.009634
3.660000 -0.023180 0.010629
3.680000 -0.019709 0.009648
3.700000 -0.015831 0.015068
3.720000 -0.012282 0.016454
3.740000 -0.008062 0.020935
3.760000 -0.004033 0.010054
3.780000 0.002725 0.009592
3.800000 0.008713 0.015250
3.820000 0.016224 0.012365
3.840000 0.022937 0.012323
3.860000 0.031256 0.019031
3.880000 0.038324 0.015026
3.900000 0.044044 0.009214
3.920000 0.049996 0.015152
3.940000 0.056707 0.007548
3.960000 0.063262 0.013373
3.980000 0.070615 0.007030
4.000000 0.079068 0.017140
4.020000 0.088421 0.005769
4.040000 0.097651 0.018344
4.060000 0.107436 0.013149
4.080000 0.116664 0.013443
4.100000 0.126735 0.021047
4.120000 0.136192 0.017490
4.140000 0.145911 0.013261
4.160000 0.156562 0.005125
4.180000 0.168610 0.014606
4.200000 0.181281 0.014213
4.220000 0.196421 0.013569
4.240000 0.209521 0.012309
4.260000 0.222599 0.007590
4.280000 0.236246 0.007660
4.300000 0.247453 0.019045
4.320000 0.257031 0.014830
4.340000 0.268727 0.010909
4.360000 0.280482 0.013079
4.380000 0.292098 0.014465
4.400000 0.305128 0.012505
4.420000 0.318255 0.013821
4.440000 0.332301 0.020655
4.460000 0.345717 0.018877
4.480000 0.360284 0.016916
4.500000 0.374224 0.014704
4.520000 0.388998 0.017434
4.540000 0.402840 0.016818
4.560000 0.417678 0.017308
4.580000 0.432239 0.014732
4.600000 0.444736 0.010419
4.620000 0.457888 0.015782
4.640000 0.469492 0.006484
4.660000 0.480888 0.015572
4.680000 0.490720 0.017672
4.700000 0.501145 0.022503
4.720000 0.511351 0.026858
4.740000 0.522144 0.023708
4.760000 0.532953 0.022055
4.780000 0.543738 0.018652
4.800000 0.553414 0.016132
4.820000 0.560272 0.015194
4.840000 0.566453 0.014157
4.860000 0.571666 0.011889
4.880000 0.576012 0.015740
4.900000 0.580952 0.018722
4.920000 0.587468 0.020851
4.940000 0.592983 0.026340
4.960000 0.598724 0.017476
4.980000 0.601552 0.012533
5.000000 0.602625 0.014283
5.020000 0.603060 0.019759
5.040000 0.602729 0.009620
5.060000 0.600176 0.018288
5.080000 0.595343 0.013443
5.100000 0.589450 0.017252
5.120000 0.586074 0.017364
5.140000 0.583175 0.019507
5.160000 0.577533 0.018526
5.180000 0.570434 0.014858
5.200000 0.563702 0.018302
5.220000 0.555060 0.007660
5.240000 0.544371 0.015110
5.260000 0.531167 0.010096
5.280000 0.517120 0.005713
5.300000 0.503043 0.013121
5.320000 0.487428 0.011189
5.340000 0.468227 0.010839
5.360000 0.448443 0.010741
5.380000 0.427126 0.022573
5.400000 0.406185 0.011371
5.420000 0.379655 0.014844
5.440000 0.353185 0.013499
5.460000 0.326922 0.014227
5.480000 0.295574 0.012057
5.500000 0.264982 0.022321
5.520000 0.231497 0.015922
5.540000 0.198689 0.013611
5.560000 0.163424 0.020151
5.580000 0.124912 0.011903
5.600000 0.086141 0.011217
5.620000 0.045705 0.010306
5.640000 0.004803 0.009942
5.660000 -0.039148 0.010685
5.680000 -0.082927 0.014479
5.700000 -0.127599 0.011707
5.720000 -0.173539 0.014662
5.740000 -0.222695 0.011679
5.760000 -0.272790 0.012463
5.780000 -0.323741 0.009116
5.800000 -0.373982 0.016258
5.820000 -0.424413 0.020165
5.840000 -0.475121 0.019157
5.860000 -0.526757 0.014928
5.880000 -0.580132 0.015824
5.900000 -0.632479 0.011931
5.920000 -0.682661 0.016062
5.940000 -0.735325 0.023470
5.960000 -0.789082 0.013765
5.980000 -0.842265 0.013527
6.000000 -0.895147 0.010433
6.020000 -0.949611 0.013569
6.040000 -1.000454 0.017938
6.060000 -1.050848 0.008248
6.080000 -1.099730 0.014900
6.100000 -1.148871 0.018863
6.120000 -1.198822 0.015460
6.140000 -1.247201 0.009718
6.160000 -1.293758 0.012015
6.180000 -1.339087 0.011133
6.200000 -1.382914 0.009536
6.220000 -1.427134 0.023526
6.240000 -1.465581 0.015446
6.260000 -1.503156 0.011301
6.280000 -1.541760 0.020879
6.300000 -1.574672 0.018484
6.320000 -1.603904 0.015530
6.340000 -1.631533 0.015712
6.360000 -1.659562 0.017868
6.380000 -1.682406 0.016258
6.400000 -1.702354 0.009368
6.420000 -1.721374 0.013919
6.440000 -1.736036 0.014620
6.460000 -1.746814 0.011301
6.480000 -1.752710 0.010194
6.500000 -1.753645 0.017070
6.520000 -1.751552 0.007002
6.540000 -1.746071 0.011203
6.560000 -1.737275 0.017784
6.580000 -1.724594 0.017098
6.600000 -1.706216 0.018008
6.620000 -1.682769 0.012911
6.640000 -1.656433 0.011119
6.660000 -1.625655 0.008822
6.680000 -1.592312 0.010881
6.700000 -1.552352 0.008962
6.720000 -1.509197 0.011245
6.740000 -1.462427 0.010208
6.760000 -1.410684 0.010601
6.780000 -1.353954 0.012995
6.800000 -1.293092 0.012323
6.820000 -1.227239 0.014339
6.840000 -1.156454 0.009564
6.860000 -1.085925 0.005727
6.880000 -1.010081 0.008346
6.900000 -0.932863 0.014535
6.920000 -0.850951 0.011469
6.940000 -0.764595 0.010545
6.960000 -0.675868 0.003683
6.980000 -0.581748 0.017546
7.000000 -0.485993 0.009858
7.020000 -0.389616 0.007324
7.040000 -0.288703 0.015418
7.060000 -0.184785 0.012533
7.080000 -0.078552 0.011049
7.100000 0.030777 0.008052
7.120000 0.141969 0.009074
7.140000 0.253276 0.009704
7.160000 0.366943 0.012183
7.180000 0.482450 0.010839
7.200000 0.597689 0.011637
7.220000 0.715632 0.011035
7.240000 0.835537 0.011077
7.260000 0.955633 0.011301
7.280000 1.074356 0.007898
7.300000 1.192621 0.010811
7.320000 1.308855 0.005265
7.340000 1.423789 0.011063
7.360000 1.537856 0.018624
7.380000 1.651297 0.015726
7.400000 1.763589 0.012253
7.420000 1.872257 0.007534
7.440000 1.978003 0.009718
7.460000 2.081881 0.015992
7.480000 2.182926 0.014465
7.500000 2.280185 0.020823
7.520000 2.374127 0.017798
7.540000 2.463783 0.014549
7.560000 2.549877 0.008612
7.580000 2.630064 0.009144
7.600000 2.705433 0.012001
7.620000 2.773492 0.008850
7.640000 2.836304 0.019199
7.660000 2.894700 0.009676
7.680000 2.944576 0.013555
7.700000 2.988362 0.017084
7.720000 3.029338 0.003599
7.740000 3.062933 0.013247
7.760000 3.088427 0.013471
7.780000 3.107868 0.008024
7.800000 3.117715 0.007366
7.820000 3.122739 0.013471
7.840000 3.120637 0.011399
7.860000 3.110286 0.013079
7.880000 3.092041 0.012827
7.900000 3.065741 0.009130
7.920000 3.031006 0.011049
7.940000 2.993081 0.015138
7.960000 2.943242 0.015236
7.980000 2.886114 0.016216
8.000000 2.823714 0.015964
8.020000 2.753894 0.009550
8.040000 2.674392 0.017784
8.060000 2.587950 0.022825
8.080000 2.494354 0.016510
8.100000 2.393682 0.015152
8.120000 2.284720 0.006554
8.140000 2.172139 0.014423
8.160000 2.050905 0.011413
8.180000 1.924102 0.018232
8.200000 1.793635 0.015782
8.220000 1.656218 0.010727
8.240000 1.509679 0.014143
8.260000 1.357819 0.020907
8.280000 1.205190 0.023078
8.300000 1.048090 0.018821
8.320000 0.887290 0.008682
8.340000 0.722088 0.015838
8.360000 0.555396 0.018765
8.380000 0.383563 0.009074
8.400000 0.209223 0.010278
8.420000 0.036695 0.009760
8.440000 -0.138188 0.012309
8.460000 -0.313083 0.008052
8.480000 -0.490053 0.008416
8.500000 -0.660487 0.020725
8.520000 -0.830959 0.011847
8.540000 -1.000752 0.012827
8.560000 -1.166849 0.013863
8.580000 -1.330730 0.011287
8.600000 -1.491377 0.013835
8.620000 -1.647315 0.014283
8.640000 -1.799657 0.014017
8.660000 -1.946261 0.014970
8.680000 -2.087651 0.018863
8.700000 -2.222502 0.010685
8.720000 -2.350071 0.009102
8.740000 -2.469812 0.009928
8.760000 -2.584862 0.012603
8.780000 -2.691648 0.012057
8.800000 -2.789049 0.011581
8.820000 -2.877030 0.009774
8.840000 -2.958015 0.008024
8.860000 -3.027597 0.018400
8.880000 -3.088474 0.009326
8.900000 -3.140507 0.002829
8.920000 -3.183751 0.005573
8.940000 -3.215673 0.013093
8.960000 -3.241602 0.011805
8.980000 -3.257199 0.010082
9.000000 -3.261175 0.014479
9.020000 -3.261233 0.009298
9.040000 -3.251790 0.011889
9.060000 -3.229712 0.014564
9.080000 -3.194663 0.012197
9.100000 -3.156595 0.010979
9.120000 -3.107947 0.010951
9.140000 -3.050443 0.016090
9.160000 -2.985579 0.015334
9.180000 -2.913309 0.014381
9.200000 -2.830974 0.020207
9.220000 -2.738882 0.006974
9.240000 -2.642757 0.013471
9.260000 -2.538499 0.008864
9.280000 -2.424475 0.013653
9.300000 -2.305725 0.020361
9.320000 -2.180994 0.026788
9.340000 -2.048739 0.009788
9.360000 -1.912903 0.010391
9.380000 -1.771481 0.024030
9.400000 -1.624577 0.020795
9.420000 -1.473981 0.010867
9.440000 -1.320697 0.017210
9.460000 -1.164347 0.010797
9.480000 -1.001697 0.022391
9.500000 -0.835485 0.024758
9.520000 -0.668308 0.020851
9.540000 -0.498458 0.016874
9.560000 -0.324798 0.014283
9.580000 -0.150546 0.009256
9.600000 0.026527 0.011875
9.620000 0.201829 0.018610
9.640000 0.375405 0.014816
9.660000 0.549737 0.014844
9.680000 0.722647 0.013513
9.700000 0.893682 0.018933
9.720000 1.061281 0.013807
9.740000 1.227651 0.017098
9.760000 1.389951 0.011455
9.780000 1.548215 0.011819
9.800000 1.703376 0.018386
9.820000 1.851333 0.008248
9.840000 1.995300 0.013499
9.860000 2.134416 0.014830
9.880000 2.267975 0.008934
9.900000 2.391274 0.016860
9.920000 2.511999 0.011511
9.940000 2.622973 0.010671
9.960000 2.725216 0.014606
9.980000 2.821145 0.019969
10.000000 2.910793 0.008416
10.020000 2.992576 0.010475
10.040000 3.065318 0.020571
10.060000 3.128089 0.007940
10.080000 3.184649 0.013163
10.100000 3.229422 0.016174
10.120000 3.266234 0.015530
10.140000 3.294435 0.009760
10.160000 3.311541 0.010643
10.180000 3.320613 0.016146
10.200000 3.317718 0.019633
10.220000 3.304581 0.014255
10.240000 3.284553 0.011791
10.260000 3.255246 0.013317
10.280000 3.216920 0.017126
10.300000 3.169913 0.010012
10.320000 3.112888 0.013471
10.340000 3.050346 0.014578
10.360000 2.976258 0.014171
10.380000 2.892229 0.011343
10.400000 2.800039 0.020361
10.420000 2.696200 0.009704
10.440000 2.588176 0.009970
10.460000 2.473507 0.013737
10.480000 2.348683 0.010278
10.500000 2.217168 0.015908
10.520000 2.077625 0.013639
10.540000 1.933414 0.021047
10.560000 1.781264 0.012827
10.580000 1.623310 0.011553
10.600000 1.460097 0.017280
10.620000 1.291610 0.020767
10.640000 1.117758 0.010012
10.660000 0.939208 0.016552
10.680000 0.756924 0.009046
10.700000 0.572248 0.019997
10.720000 0.386855 0.018905
10.740000 0.200952 0.014423
10.760000 0.012304 0.023694
10.780000 -0.171324 0.015978
10.800000 -0.358221 0.014045
10.820000 -0.542818 0.015978
10.840000 -0.725042 0.017966
10.860000 -0.906047 0.009634
10.880000 -1.083946 0.019927
10.900000 -1.256008 0.014507
10.920000 -1.425552 0.023330
10.940000 -1.588662 0.010573
10.960000 -1.747428 0.019241
10.980000 -1.899396 0.016958
11.000000 -2.045305 0.018302
11.020000 -2.185539 0.020039
11.040000 -2.312555 0.016132
11.060000 -2.437952 0.004691
11.080000 -2.549370 0.012505
11.100000 -2.654960 0.017784
11.120000 -2.751773 0.012673
11.140000 -2.837024 0.003711
11.160000 -2.917175 0.008598
11.180000 -2.984451 0.010082
11.200000 -3.042094 0.013429
11.220000 -3.091791 0.016118
11.240000 -3.129392 0.008864
11.260000 -3.158431 0.007184
11.280000 -3.181247 0.013779
11.300000 -3.190597 0.017518
11.320000 -3.190974 0.009172
11.340000 -3.182969 0.015348
11.360000 -3.166984 0.012645
11.380000 -3.140738 0.007254
11.400000 -3.105697 0.016300
11.420000 -3.064511 0.011651
11.440000 -3.015265 0.009970
11.460000 -2.954055 0.016454
11.480000 -2.885407 0.020627
11.500000 -2.808289 0.013513
11.520000 -2.723555 0.017826
11.540000 -2.630103 0.010853
11.560000 -2.528874 0.004985
11.580000 -2.421072 0.006498
11.600000 -2.310605 0.014886
11.620000 -2.188631 0.013877
11.640000 -2.061068 0.007128
11.660000 -1.930475 0.008542
11.680000 -1.793297 0.014437
11.700000 -1.650352 0.013331
11.720000 -1.504106 0.013191
11.740000 -1.353752 0.003179
11.760000 -1.197767 0.011763
11.780000 -1.038466 0.019311
11.800000 -0.875514 0.017532
11.820000 -0.711014 0.019143
11.840000 -0.542541 0.013135
11.860000 -0.376586 0.014564
11.880000 -0.204874 0.007562
11.900000 -0.037662 0.001750
11.920000 0.132692 0.012533
11.940000 0.303335 0.015586
11.960000 0.472401 0.009956
11.980000 0.644050 0.003515
12.000000 0.813295 0.012015
12.020000 0.980239 0.004733
12.040000 1.144855 0.019381
12.060000 1.306327 0.008808
12.080000 1.463526 0.014101
12.100000 1.618875 0.014031
12.120000 1.769016 0.019927
12.140000 1.914343 0.018064
12.160000 2.057404 0.011119
12.180000 2.195098 0.017770
12.200000 2.326824 0.016356
12.220000 2.452611 0.014129
12.240000 2.575311 0.018372
12.260000 2.694264 0.014367
12.280000 2.801977 0.007240
12.300000 2.904911 0.012519
12.320000 2.999540 0.012449
12.340000 3.088423 0.009228
12.360000 3.168520 0.017448
12.380000 3.238969 0.016594
12.400000 3.305391 0.016846
12.420000 3.363407 0.019185
12.440000 3.412234 0.014928
12.460000 3.450328 0.012547
12.480000 3.482641 0.011077
12.500000 3.506897 0.012421
12.520000 3.524604 0.017210
12.540000 3.535025 0.019577
12.560000 3.535873 0.016706
12.580000 3.525865 0.016090
12.600000 3.508115 0.011721
12.620000 3.479515 0.011385
12.640000 3.443383 0.011147
12.660000 3.396160 0.006035
12.680000 3.343976 0.004677
12.700000 3.280988 0.013849
12.720000 3.212750 0.014185
12.740000 3.136219 0.014802
12.760000 3.051005 0.011441
12.780000 2.958430 0.004649
12.800000 2.855662 -0.000406
12.820000 2.744389 0.008080
12.840000 2.627263 0.014059
12.860000 2.502549 0.014451
12.880000 2.369334 0.015334
12.900000 2.231675 0.006512
12.920000 2.086681 0.010937
12.940000 1.935644 0.010433
12.960000 1.779857 0.009494
12.980000 1.617949 0.012379
13.000000 1.449439 0.017672
13.020000 1.277107 0.010180
13.040000 1.100600 0.015278
13.060000 0.918960 0.007646
13.080000 0.731840 0.011819
13.100000 0.544291 0.015026
13.120000 0.355095 0.013107
13.140000 0.163622 0.013527
13.160000 -0.029428 0.016146
13.180000 -0.222344 0.013415
13.200000 -0.414487 0.019367
13.220000 -0.607599 0.017336
13.240000 -0.800338 0.009242
13.260000 -0.990044 0.013793
13.280000 -1.174184 0.009620
13.300000 -1.357831 0.018540
13.320000 -1.536798 0.017868
13.340000 -1.712083 0.021299
13.360000 -1.884107 0.008864
13.380000 -2.047842 0.012995
13.400000 -2.204330 0.012435
13.420000 -2.356745 0.008864
13.440000 -2.502058 0.015250
13.460000 -2.639484 0.013793
13.480000 -2.765913 0.019591
13.500000 -2.890430 0.012743
13.520000 -3.001618 0.005783
13.540000 -3.107278 0.015236
13.560000 -3.203494 0.009928
13.580000 -3.290997 0.009998
13.600000 -3.367917 0.015516
13.620000 -3.433209 0.009466
13.640000 -3.487109 0.013513
13.660000 -3.533980 0.011371
13.680000 -3.569419 0.012631
13.700000 -3.593204 0.008486
13.720000 -3.608404 0.010671
13.740000 -3.613505 0.006722
13.760000 -3.609239 0.016034
13.780000 -3.597074 0.011511
13.800000 -3.573776 0.010685
13.820000 -3.540605 0.013891
13.840000 -3.498051 0.014115
13.860000 -3.445272 0.013849
13.880000 -3.382398 0.019115
13.900000 -3.309589 0.020739
13.920000 -3.230410 0.012967
13.940000 -3.144070 0.011917
13.960000 -3.048630 0.009382
13.980000 -2.945338 0.006764
14.000000 -2.834210 0.012757
14.020000 -2.716773 0.012673
14.040000 -2.593366 0.009396
14.060000 -2.459159 0.013807
14.080000 -2.319887 0.009074
14.100000 -2.176270 0.015054
14.120000 -2.026558 0.001988
14.140000 -1.867934 0.008976
14.160000 -1.705979 0.020081
14.180000 -1.541017 0.016888
14.200000 -1.373457 0.017042
14.220000 -1.201549 0.009690
14.240000 -1.024500 0.014634
14.260000 -0.845396 0.000070
14.280000 -0.666124 0.014381
14.300000 -0.485359 0.015474
14.320000 -0.300988 0.015866
14.340000 -0.118707 0.017700
14.360000 0.064617 0.011385
14.380000 0.249198 0.019199
14.400000 0.437098 0.013667
14.420000 0.623360 0.010292
14.440000 0.807254 0.022433
14.460000 0.986916 0.012029
14.480000 1.163989 0.005167
14.500000 1.335861 0.016692
14.520000 1.504997 0.017042
14.540000 1.668202 0.010306
14.560000 1.827949 0.011889
14.580000 1.982725 0.011679
14.600000 2.133732 0.014465
14.620000 2.275673 0.018961
14.640000 2.413795 0.015866
14.660000 2.545653 0.014732
14.680000 2.671030 0.015544
14.700000 2.788676 0.008640
14.720000 2.897943 0.014031
14.740000 3.001195 0.011539
14.760000 3.094508 0.010306
14.780000 3.181225 0.015152
14.800000 3.259084 0.018232
14.820000 3.328490 0.016510
14.840000 3.390610 0.011203
14.860000 3.444208 0.010895
14.880000 3.487279 0.013905
14.900000 3.521367 0.008066
14.920000 3.549622 0.013373
14.940000 3.571846 0.008234
14.960000 3.580403 0.010755
14.980000 3.579636 0.011301
15.000000 3.572778 0.020655
15.020000 3.558350 0.017490
15.040000 3.533837 0.015754
15.060000 3.501184 0.015250
15.080000 3.459205 0.015068
15.100000 3.407915 0.005783
15.120000 3.351552 0.008556
15.140000 3.285300 0.004285
15.160000 3.212848 0.007492
15.180000 3.131519 0.008724
15.200000 3.042620 0.008598
15.220000 2.944122 0.006330
15.240000 2.839091 0.013625
15.260000 2.721828 0.003529
15.280000 2.601992 0.004509
15.300000 2.475910 0.012029
15.320000 2.342366 0.004943
15.340000 2.201488 0.006063
15.360000 2.054489 0.015418
15.380000 1.902271 0.005629
15.400000 1.745981 0.013345
15.420000 1.583805 0.016440
15.440000 1.418064 0.013247
15.460000 1.249024 0.006904
15.480000 1.075552 0.015348
15.500000 0.897304 0.001120
15.520000 0.716055 0.007142
15.540000 0.533930 0.004677
15.560000 0.347550 0.010166
15.580000 0.162922 0.011455
15.600000 -0.021002 0.011021
15.620000 -0.206157 0.016888
15.640000 -0.388576 0.007800
15.660000 -0.568742 0.017196
15.680000 -0.746900 0.013835
15.700000 -0.922666 0.017056
15.720000 -1.093620 0.014157
15.740000 -1.262043 0.010250
15.760000 -1.426624 0.015964
15.780000 -1.585274 0.012155
15.800000 -1.734540 0.014437
15.820000 -1.877053 0.016230
15.840000 -2.015246 0.012113
15.860000 -2.146350 0.008346
15.880000 -2.268455 0.013625
15.900000 -2.384314 0.006988
15.920000 -2.486821 0.007842
15.940000 -2.585562 0.013037
15.960000 -2.674503 0.005797
15.980000 -2.755002 0.006133
16.000000 -2.823441 0.016496
16.020000 -2.884242 0.010909
16.040000 -2.935739 0.013107
16.060000 -2.980917 0.014732
16.080000 -3.013357 0.016230
16.100000 -3.039640 0.016160
16.120000 -3.054521 0.016034
16.140000 -3.060614 0.012505
16.160000 -3.057987 0.016678
16.180000 -3.045345 0.015656
16.200000 -3.023304 0.013695
16.220000 -2.994698 0.011049
16.240000 -2.959804 0.007198
16.260000 -2.914526 0.006288
16.280000 -2.860708 0.012337
16.300000 -2.801140 0.014367
16.320000 -2.734152 0.016902
16.340000 -2.660917 0.012407
16.360000 -2.580799 0.015306
16.380000 -2.489761 0.008542
16.400000 -2.391767 0.012603
16.420000 -2.292367 0.013023
16.440000 -2.183720 0.011693
16.460000 -2.068466 0.011203
16.480000 -1.949573 0.005419
16.500000 -1.825135 0.013093
16.520000 -1.695133 0.016748
16.540000 -1.558527 0.016622
16.560000 -1.418190 0.008822
16.580000 -1.274313 0.008304
16.600000 -1.125843 0.012841
16.620000 -0.974566 0.018008
16.640000 -0.820150 0.010306
16.660000 -0.662375 0.008360
16.680000 -0.501980 0.012869
16.700000 -0.339910 0.011637
16.720000 -0.173148 0.009312
16.740000 -0.009112 0.008234
16.760000 0.158320 0.012645
16.780000 0.325835 0.013835
16.800000 0.491601 0.009606
16.820000 0.654766 0.010811
16.840000 0.817640 0.007408
16.860000 0.978470 0.008948
16.880000 1.136689 0.015866
16.900000 1.294705 0.016174
16.920000 1.449032 0.002717
16.940000 1.597306 0.011749
16.960000 1.742029 0.019829
16.980000 1.881193 0.013639
17.000000 2.015824 0.012897
17.020000 2.142455 0.018092
17.040000 2.264537 0.011861
17.060000 2.382963 0.014942
17.080000 2.491675 0.008948
17.100000 2.592841 0.015362
17.120000 2.688370 0.018708
17.140000 2.775631 0.011063
17.160000 2.855607 0.014493
17.180000 2.929672 0.011959
17.200000 2.993891 0.017532
17.220000 3.046076 0.013527
17.240000 3.092447 0.015390
17.260000 3.130560 0.013177
17.280000 3.158713 0.010489
17.300000 3.178169 0.013331
17.320000 3.189577 0.010068
17.340000 3.192327 0.003389
17.360000 3.187297 0.009956
17.380000 3.173559 0.010503
17.400000 3.151795 0.011525
17.420000 3.120901 0.014956
17.440000 3.086418 0.010110
17.460000 3.038163 0.006007
17.480000 2.983358 0.014620
17.500000 2.922883 0.016650
17.520000 2.850129 0.016986
17.540000 2.770126 0.015152
17.560000 2.684182 0.014213
17.580000 2.586065 0.011581
17.600000 2.482656 0.010489
17.620000 2.373605 0.008864
17.640000 2.255817 0.005489
17.660000 2.129582 0.016356
17.680000 1.995922 0.015376
17.700000 1.856826 0.016510
17.720000 1.712761 0.008808
17.740000 1.562882 0.011917
17.760000 1.406907 0.004705
17.780000 1.245920 0.010419
17.800000 1.080908 0.016020
17.820000 0.910116 0.014353
17.840000 0.736258 0.014241
17.860000 0.558576 0.011875
17.880000 0.377957 0.009018
17.900000 0.199993 0.017112
17.920000 0.016890 0.016748
17.940000 -0.167242 0.009634
17.960000 -0.350409 0.010475
17.980000 -0.530868 0.013205
18.000000 -0.711617 0.009788
18.020000 -0.890773 0.014297
18.040000 -1.065917 0.012533
